,name,label,concept
18375,S2703_C01_021,Estimate!!Total!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!35 to 44 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18376,S2703_C01_022,Estimate!!Total!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!45 to 54 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18377,S2703_C01_023,Estimate!!Total!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!55 to 64 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18378,S2703_C01_024,Estimate!!Total!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!65 to 74 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18379,S2703_C01_025,Estimate!!Total!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!75 years and over,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18380,S2703_C01_026,Estimate!!Total!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18381,S2703_C01_027,Estimate!!Total!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone!!Employer-based health insurance alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18382,S2703_C01_028,Estimate!!Total!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone!!Direct-purchase health insurance alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18383,S2703_C01_029,Estimate!!Total!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone!!Tricare/military health coverage alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18384,S2703_C02_001,Estimate!!Private Coverage!!Civilian noninstitutionalized population,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18385,S2703_C02_002,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Employer-based health insurance alone or in combination,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18386,S2703_C02_003,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Employer-based health insurance alone or in combination!!Under 19,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18387,S2703_C02_004,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Employer-based health insurance alone or in combination!!19 to 64 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18388,S2703_C02_005,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Employer-based health insurance alone or in combination!!65 years and over,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18389,S2703_C02_006,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Direct-purchase health insurance alone or in combination,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18390,S2703_C02_007,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Direct-purchase health insurance alone or in combination!!Under 19,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18391,S2703_C02_008,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Direct-purchase health insurance alone or in combination!!19 to 64 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18392,S2703_C02_009,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Direct-purchase health insurance alone or in combination!!65 years and over,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18393,S2703_C02_010,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Tricare/military health insurance alone or in combination,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18394,S2703_C02_011,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Tricare/military health insurance alone or in combination!!Under 19,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18395,S2703_C02_012,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Tricare/military health insurance alone or in combination!!19 to 64 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18396,S2703_C02_013,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!Tricare/military health insurance alone or in combination!!65 years and over,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18397,S2703_C02_014,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!Below 138 percent of the poverty threshold,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18398,S2703_C02_015,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!At or above 138 percent of the poverty threshold,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18399,S2703_C02_016,"Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!Worked full-time, year-round (19-64 years)",PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18400,S2703_C02_017,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!Under 6,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18401,S2703_C02_018,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!6 to 18 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18402,S2703_C02_019,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!19 to 25 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18403,S2703_C02_020,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!26 to 34 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18404,S2703_C02_021,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!35 to 44 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18405,S2703_C02_022,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!45 to 54 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18406,S2703_C02_023,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!55 to 64 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18407,S2703_C02_024,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!65 to 74 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18408,S2703_C02_025,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!75 years and over,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18409,S2703_C02_026,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18410,S2703_C02_027,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone!!Employer-based health insurance alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18411,S2703_C02_028,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone!!Direct-purchase health insurance alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18412,S2703_C02_029,Estimate!!Private Coverage!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone!!Tricare/military health coverage alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18413,S2703_C03_001,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18414,S2703_C03_002,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Employer-based health insurance alone or in combination,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18415,S2703_C03_003,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Employer-based health insurance alone or in combination!!Under 19,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18416,S2703_C03_004,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Employer-based health insurance alone or in combination!!19 to 64 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18417,S2703_C03_005,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Employer-based health insurance alone or in combination!!65 years and over,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18418,S2703_C03_006,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Direct-purchase health insurance alone or in combination,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18419,S2703_C03_007,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Direct-purchase health insurance alone or in combination!!Under 19,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18420,S2703_C03_008,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Direct-purchase health insurance alone or in combination!!19 to 64 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18421,S2703_C03_009,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Direct-purchase health insurance alone or in combination!!65 years and over,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18422,S2703_C03_010,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Tricare/military health insurance alone or in combination,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18423,S2703_C03_011,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Tricare/military health insurance alone or in combination!!Under 19,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18424,S2703_C03_012,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Tricare/military health insurance alone or in combination!!19 to 64 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18425,S2703_C03_013,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!Tricare/military health insurance alone or in combination!!65 years and over,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18426,S2703_C03_014,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!Below 138 percent of the poverty threshold,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18427,S2703_C03_015,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!At or above 138 percent of the poverty threshold,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18428,S2703_C03_016,"Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!Worked full-time, year-round (19-64 years)",PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18429,S2703_C03_017,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!Under 6,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18430,S2703_C03_018,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!6 to 18 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18431,S2703_C03_019,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!19 to 25 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18432,S2703_C03_020,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!26 to 34 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18433,S2703_C03_021,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!35 to 44 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18434,S2703_C03_022,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!45 to 54 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18435,S2703_C03_023,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!55 to 64 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18436,S2703_C03_024,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!65 to 74 years,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18437,S2703_C03_025,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!PRIVATE HEALTH INSURANCE ALONE OR IN COMBINATION!!75 years and over,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18438,S2703_C03_026,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18439,S2703_C03_027,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone!!Employer-based health insurance alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18440,S2703_C03_028,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone!!Direct-purchase health insurance alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18441,S2703_C03_029,Estimate!!Percent Private Coverage!!Civilian noninstitutionalized population!!COVERAGE ALONE!!Private health insurance alone!!Tricare/military health coverage alone,PRIVATE HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18442,S2704_C01_001,Estimate!!Total!!Civilian noninstitutionalized population,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18443,S2704_C01_002,Estimate!!Total!!Medicare coverage alone or in combination,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18444,S2704_C01_003,Estimate!!Total!!Medicare coverage alone or in combination!!Under 19,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18445,S2704_C01_004,Estimate!!Total!!Medicare coverage alone or in combination!!19 to 64 years,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18446,S2704_C01_005,Estimate!!Total!!Medicare coverage alone or in combination!!65 years and over,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18447,S2704_C01_006,Estimate!!Total!!Medicaid/means-tested public coverage alone or in combination,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18448,S2704_C01_007,Estimate!!Total!!Medicaid/means-tested public coverage alone or in combination!!Under 19,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18449,S2704_C01_008,Estimate!!Total!!Medicaid/means-tested public coverage alone or in combination!!19 to 64 years,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18450,S2704_C01_009,Estimate!!Total!!Medicaid/means-tested public coverage alone or in combination!!65 years and over,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18451,S2704_C01_010,Estimate!!Total!!VA health care coverage alone or in combination,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18452,S2704_C01_011,Estimate!!Total!!VA health care coverage alone or in combination!!Under 19,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18453,S2704_C01_012,Estimate!!Total!!VA health care coverage alone or in combination!!19 to 64 years,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18454,S2704_C01_013,Estimate!!Total!!VA health care coverage alone or in combination!!65 years and over,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18455,S2704_C01_014,Estimate!!Total!!PUBLIC HEALTH INSURANCE ALONE OR IN COMBINATION!!Below 138 percent of the poverty threshold,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18456,S2704_C01_015,Estimate!!Total!!PUBLIC HEALTH INSURANCE ALONE OR IN COMBINATION!!At or above 138 percent of the poverty threshold,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18457,S2704_C01_016,"Estimate!!Total!!PUBLIC HEALTH INSURANCE ALONE OR IN COMBINATION!!Worked full-time, year-round (19-64 years)",PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18458,S2704_C01_017,Estimate!!Total!!PUBLIC HEALTH INSURANCE ALONE OR IN COMBINATION!!Under 6,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18459,S2704_C01_018,Estimate!!Total!!PUBLIC HEALTH INSURANCE ALONE OR IN COMBINATION!!6 to 18 years,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18460,S2704_C01_019,Estimate!!Total!!PUBLIC HEALTH INSURANCE ALONE OR IN COMBINATION!!19 to 25 years,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18461,S2704_C01_020,Estimate!!Total!!PUBLIC HEALTH INSURANCE ALONE OR IN COMBINATION!!26 to 34 years,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18462,S2704_C01_021,Estimate!!Total!!PUBLIC HEALTH INSURANCE ALONE OR IN COMBINATION!!35 to 44 years,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18463,S2704_C01_022,Estimate!!Total!!PUBLIC HEALTH INSURANCE ALONE OR IN COMBINATION!!45 to 54 years,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
18464,S2704_C01_023,Estimate!!Total!!PUBLIC HEALTH INSURANCE ALONE OR IN COMBINATION!!55 to 64 years,PUBLIC HEALTH INSURANCE COVERAGE BY TYPE AND SELECTED CHARACTERISTICS
