,ID,City.x,Address,Longitude,Latitude,Match.Score,License Type,State,Establishment,Licensee,Effective Date,Inactivity Start Date,Expiration Date,City.y,Premise Address,Mailing Address,is.bar,is.store
6800,1507-33-021-008,TOMS RIVER,"11 KETTLE CREEK ROAD  
TOMS RIVER, NJ  08753
USA",-74.1445557093921,40.0157813029437,96.67,Plenary Retail Consumption License,Active,CHARLIE BROWNS STEAKHOUSE,CB SILVERTON LLC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"11 KETTLE CREEK ROAD  
TOMS RIVER, NJ  08753
USA","1101 WEST WATERLOO ROAD  
EDMOND, OK  73025
USA",,
6801,1507-33-024-009,TOMS RIVER,"1747 HOOPER AVE  
TOMS RIVER, NJ  08753
USA",-74.1485888510584,40.007000803472,95.37,Plenary Retail Consumption License,Active,MCINTYRES PUB,MCINTYRES PUB LLC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"1747 HOOPER AVE  
TOMS RIVER, NJ  08753
USA","1747 HOOPER AVE  
TOMS RIVER, NJ  08753
USA",1,
6802,1507-33-025-005,TOMS RIVER,"201 RT 37 WEST  
TOMS RIVER, NJ  08755
USA",-74.2255288407731,39.9668262392751,95.13,Plenary Retail Consumption License,Active,WISK INC,WISK INC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"201 RT 37 WEST  
TOMS RIVER, NJ  08755
USA","201 RT 37 WEST  
TOMS RIVER, NJ  08755
USA",,
6803,1507-33-026-009,TOMS RIVER,"4 ROBBINS PARKWAY  
TOMS RIVER, NJ  08753
USA",-74.1966870347334,39.950821095708,95.58,Plenary Retail Consumption License,Active,BAKERS WATER STREET,CHEFS INTERNATIONAL INC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"4 ROBBINS PARKWAY  
TOMS RIVER, NJ  08753
USA","PO Box 1332 
PT PLEASANT BEACH, NJ  08742
USA",,
6804,1507-33-042-006,,,0,0,0,Plenary Retail Consumption License,Active,Not Available,SIMON PROPERTY GROUP INC,"Jul 01, 2019","Feb 12, 2012","Jun 30, 2020",NA,NA,"1201 HOOPER AVE  
TOMS RIVER, NJ  08753
USA",,
6805,1507-33-044-003,TOMS RIVER,"1277 HOOPER AVENUE  
TOMS RIVER, NJ  08753
USA",-74.1791154696507,39.9854613607681,96.59,Plenary Retail Consumption License,Active,THE OLIVE GARDEN ITALIAN RESTAURANT #1483,GMRI INC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"1277 HOOPER AVENUE  
TOMS RIVER, NJ  08753
USA","PO Box 695016 
ORLANDO, FL  32869
USA",,
6806,1507-33-046-007,TOMS RIVER,"1201 HOOPER AVE  
TOMS RIVER, NJ  08793
USA",-74.1781679793159,39.980389010152,96.34,Plenary Retail Consumption License,Active,BAHAMA BREEZE # 3052,BAHAMA BREEZE HOLDINGS LLC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"1201 HOOPER AVE  
TOMS RIVER, NJ  08793
USA","PO Box 695016 
ORLANDO, FL  32869
USA",,
6807,1507-33-050-002,TOMS RIVER,"1315 HOOPER AVE  
TOMS RIVER, NJ  08753
USA",-74.1778867664643,39.9875487899349,96.34,Plenary Retail Consumption License,Active,CHILIS GRILL & BAR,BRINKER NEW JERSEY INC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"1315 HOOPER AVE  
TOMS RIVER, NJ  08753
USA","6820 LBJ FREEWAY  
DALLAS, TX  75240
USA",1,
6808,1507-33-052-003,TOMS RIVER,"2 ROUTE 37 WEST, UNIT C-1  
TOMS RIVER, NJ  08753
USA",-74.2053029659229,39.9659200012525,99.57,Plenary Retail Consumption License,Active,BUFFALO WILD WINGS,ANTSUL-BWW V LLC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"2 ROUTE 37 WEST, UNIT C-1  
TOMS RIVER, NJ  08753
USA","2 ROUTE 37 WEST, UNIT C-1  
TOMS RIVER, NJ  08753
USA",,
6809,1507-33-053-003,TOMS RIVER,"270 STATE HIGHWAY 37 EAST  
TOMS RIVER, NJ  08753
USA",-74.2082717565568,39.9641151725518,80.71,Plenary Retail Consumption License,Active,TIO JUANS MARGARITAS MEXICAN RESTAURANT,GARDEN STATE DINNING LLC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"270 STATE HIGHWAY 37 EAST  
TOMS RIVER, NJ  08753
USA","105 WHITE OAK  LANE 
SUITE #201B
OLD BRIDGE, NJ  08857
USA",,
6810,1507-33-054-003,TOMS RIVER,"1071 HIGHWAY 37 WEST  
TOMS RIVER, NJ  08755
USA",-74.2447044419941,39.9761977580875,95.78,Plenary Retail Consumption License,Active,FAVORITES @ TOMS RIVER,FREEHOLD RACEWAY OFF TRACK LLC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"1071 HIGHWAY 37 WEST  
TOMS RIVER, NJ  08755
USA","1071 HIGHWAY 37 WEST  
TOMS RIVER, NJ  08755
USA",,
6811,1507-33-057-002,TOMS RIVER,"781 FISCHER BOULEVARD 
TOMS RIVER, NJ  08753
USA",-74.1311036768048,39.9665654916161,96.81,Plenary Retail Consumption License,Active,CANEDAS WHITE ROOSTER,GRUNIN HOLDINGS LLC,"Jul 09, 2019",NA,"Jun 30, 2020",TOMS RIVER,"781 FISCHER BOULEVARD 
TOMS RIVER, NJ  08753
USA","1027 HOOPER AVENUE BLDG 1  
TOMS RIVER, NJ  08753
USA",,
6812,1507-36-016-004,TOMS RIVER,"955 HOOPER AVE  
TOMS RIVER, NJ  08753
USA",-74.1864361400652,39.9646963272079,96.25,Hotel/Motel License,Active,HOWARD JOHNSON BY WYNDHAM,TIRUMALA LLC,"Feb 26, 2020",NA,"Jun 30, 2020",TOMS RIVER,"955 HOOPER AVE  
TOMS RIVER, NJ  08753
USA","955 HOOPER AVE  
TOMS RIVER, NJ  08753
USA",,
6813,1507-36-036-008,DOVER TWP,"290 HIGHWAY 37 EAST  
DOVER TWP, NJ  08753
USA",-74.177681092703,39.9608135011769,80.56,Hotel/Motel License,Active,"TR HOTEL, THE PALMS RESTAURANT & LOUNGE, ATLANTIS BALLROOM, CORAL BALLROOM",TR LODGING REALTY LLC,"Jul 01, 2019",NA,"Jun 30, 2020",DOVER TWP,"290 HIGHWAY 37 EAST  
DOVER TWP, NJ  08753
USA","290 HIGHWAY 37 EAST  
DOVER TWP, NJ  08753
USA",,
6814,1507-36-040-001,TOMS RIVER,"815 ROUTE 37 WEST  
TOMS RIVER, NJ  08755
USA",-74.237764987274,39.9700120044733,96.43,Hotel/Motel License,Active,CLARION HOTEL & CONFERENCE CENTER,85 VENTURE GROUP INC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"815 ROUTE 37 WEST  
TOMS RIVER, NJ  08755
USA","815 ROUTE 37 WEST  
TOMS RIVER, NJ  08755
USA",,
6815,1507-36-041-007,TOMS RIVER,"2373 ROUTE 9  
TOMS RIVER, NJ  08755
USA",-74.2202299620119,40.0453519867944,96.05,Hotel/Motel License,Active,RAMADA INN & SUITES OF TOMS RIVER,DORCA CO INC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"2373 ROUTE 9  
TOMS RIVER, NJ  08755
USA","2373 ROUTE 9  
TOMS RIVER, NJ  08755
USA",,
6816,1507-44-013-006,TOMS RIVER,"952 LAKEROOD ROAD  
TOMS RIVER, NJ  08753
USA",-74.2027127681038,39.9671704242343,91.9,Plenary Retail Distribution License,Active,MONAGHANS LIQUORS,1617 HIGHWAY LLC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"952 LAKEROOD ROAD  
TOMS RIVER, NJ  08753
USA","1617 ROUTE 37 EAST  
TOMS RIVER, NJ  08753
USA",,1
6817,1507-44-022-006,TOMS RIVER,"1237-47 RT. 166  
TOMS RIVER, NJ  08753
USA",-74.2100504036056,39.9837399345261,94.62,Plenary Retail Distribution License,Active,"ANTHONYS LIQUORS, ANTHONYS WINES & LIQUORS",OVERDUE LLC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"1237-47 RT. 166  
TOMS RIVER, NJ  08753
USA","1237-47 RT. 166  
TOMS RIVER, NJ  08753
USA",,1
6818,1507-44-023-008,TOMS RIVERS,"897 FISCHER BLVD  
TOMS RIVERS, NJ  08753
USA",-74.1363751395308,39.9737636186061,93.97,Plenary Retail Distribution License,Active,SPIRITS UNLIMITED,WINES & LIQUORS INC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVERS,"897 FISCHER BLVD  
TOMS RIVERS, NJ  08753
USA","952 LAKEWOOD ROAD  
TOMS RIVER, NJ  08753
USA",,1
6819,1507-44-043-006,TOMS RIVER,"2016 ROUTE  
37 EAST
TOMS RIVER, NJ  08753
USA",-74.1411957396852,39.9510317295563,96.51,Plenary Retail Distribution License,Active,EZ LIQUORS,OVERDUE LLC,"Jan 15, 2020",NA,"Jun 30, 2020",TOMS RIVER,"2016 ROUTE  
37 EAST
TOMS RIVER, NJ  08753
USA","2016 ROUTE  
37 EAST
TOMS RIVER, NJ  08753
USA",,1
6820,1507-44-045-007,SEASIDE HEIGHTS,"A&P SHOPPING CENTER RT 35  
   SEASIDE HEIGHTS USA 08751",-74.07328,39.9440000000001,81.2,Plenary Retail Distribution License,Active,SPIRITS UNLIMITED,MRS D INC,"Jul 01, 2019",NA,"Jun 30, 2020",SEASIDE HEIGHTS,"A&P SHOPPING CENTER RT 35  
   SEASIDE HEIGHTS USA 08751","952 LAKEWOOD ROAD  
TOMS RIVER, NJ  08753
USA",,1
6821,1507-44-047-002,," POCKET  
    USA  
",-121.51401,38.51669,100,Plenary Retail Distribution License,Active,TO BE DETERMINED,3 TIMES LLC,"Jul 01, 2019","Jun 30, 2010","Jun 30, 2020",NA,"POCKET  
    USA  
","952 LAKEWOOD ROAD  
TOMS RIVER, NJ  08753
USA",,
6822,1507-44-048-005,TOMS RIVER,"1922 HOOPER AVENUE 
UNITS 8-11
TOMS RIVER, NJ  08753
USA",-74.1448800890453,40.0178298400798,95.58,Plenary Retail Distribution License,Active,BUY RITE LIQUORS OF SILVERTON,RETAIL LLC,"Oct 09, 2019",NA,"Jun 30, 2020",TOMS RIVER,"1922 HOOPER AVENUE 
UNITS 8-11
TOMS RIVER, NJ  08753
USA","782 ROUTE 9  
BAYVILLE, NJ  08721
USA",,1
6823,1507-44-049-004,TOMS RIVER,"941 ROUTE 37 W STORE 1  
TOMS RIVER, NJ  08755
USA",-74.2402190408859,39.9736801348501,95.33,Plenary Retail Distribution License,Active,SPIRITS UNLIMITED,AGAIN INC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"941 ROUTE 37 W STORE 1  
TOMS RIVER, NJ  08755
USA","941 ROUTE 37 W STORE 1  
TOMS RIVER, NJ  08755
USA",,1
6824,1507-44-051-003,TOMS RIVER,"1426 LAKEWOOD ROAD  
TOMS RIVER, NJ  08753
USA",-74.2120565062205,39.9975771241303,95.68,Plenary Retail Distribution License,Active,SPIRITS UNLIMITED,COOL IS THE RULE INC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"1426 LAKEWOOD ROAD  
TOMS RIVER, NJ  08753
USA","952 LAKEWOOD ROAD  
TOMS RIVER, NJ  08753
USA",,1
6825,1507-44-055-005,TOMS RIVER,"1311 ROUTE 37 W BLDG 1 UNIT 10  
TOMS RIVER, NJ  08753
USA",-74.2551423489375,39.9832927947783,99.41,Plenary Retail Distribution License,Active,BUY RITE OF TOMS RIVER,AJ LIQUORS LLC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"1311 ROUTE 37 W BLDG 1 UNIT 10  
TOMS RIVER, NJ  08753
USA","1311 ROUTE 37 W BLDG 1 UNIT 10  
TOMS RIVER, NJ  08753
USA",,
6826,1507-44-056-001,TOMS RIVER,"2360 LAKEWOOD ROAD UNIT A3&A4  
TOMS RIVER, NJ  08755
USA",-74.2223528705628,40.0445667678613,95.96,Plenary Retail Distribution License,Active,SUPER BUY RITE,RETAIL LLC,"Jul 01, 2019",NA,"Jun 30, 2020",TOMS RIVER,"2360 LAKEWOOD ROAD UNIT A3&A4  
TOMS RIVER, NJ  08755
USA","2360 LAKEWOOD ROAD UNIT A3&A4  
TOMS RIVER, NJ  08755
USA",,
6827,1508-33-001-010,EAGLESWOOD,"475 ROUTE 9  
EAGLESWOOD, NJ  08092
USA",-74.2917225078455,39.6548620387017,91.04,Plenary Retail Consumption License,Active,NONE,BGEM LLC,"Jul 01, 2019","Jul 05, 2018","Jun 30, 2020",EAGLESWOOD,"475 ROUTE 9  
EAGLESWOOD, NJ  08092
USA","5000-C LONG BEACH BOULEVARD 
BRANT BEACH, NJ  08808
USA",,
6828,1508-33-004-009,STAFFORDVILLE,"597 ROUTE 9  
STAFFORDVILLE, NJ  08092
USA",-74.2821,39.66461,83.11,Plenary Retail Consumption License,Active,CALLOWAY'S RESTAURANT AND BAR,THE STEAKMASTER INC,"Jul 01, 2019",NA,"Jun 30, 2020",STAFFORDVILLE,"597 ROUTE 9  
STAFFORDVILLE, NJ  08092
USA","597 ROUTE 9  
STAFFORDVILLE, NJ  08092
USA",1,
6829,1508-44-002-005,WEST CREEK,"321 RT 9 SOUTH  
WEST CREEK, NJ  08092
USA",145.605093731589,-38.5501926830715,84.15,Plenary Retail Distribution License,Active,WEST CREEK LIQUORS,KAMP J INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST CREEK,"321 RT 9 SOUTH  
WEST CREEK, NJ  08092
USA","321 RT 9 SOUTH  
WEST CREEK, NJ  08092
USA",,1
6830,1509-33-001-006,HARVEY CEDARS,"7908 LONG BEACH BLVD  
HARVEY CEDARS, NJ  08008
USA",-74.1339369277163,39.7069856616236,96.86,Plenary Retail Consumption License,Active,BLACK EYED SUSANS,LBI SMALL POTATOES LLC,"Oct 16, 2019",NA,"Jun 30, 2020",HARVEY CEDARS,"7908 LONG BEACH BLVD  
HARVEY CEDARS, NJ  08008
USA","7908 LONG BEACH BLVD  
HARVEY CEDARS, NJ  08008
USA",,
6831,1509-44-002-003,HARVEY CEDARS,"8006 LONG BEACH BLVD  
HARVEY CEDARS, NJ  08008
USA",-74.1336269649368,39.7074465824792,96.86,Plenary Retail Distribution License,Active,NEPTUNE WINES & LIQUORS,HILLCO CORPORATION INC,"Jul 01, 2019",NA,"Jun 30, 2020",HARVEY CEDARS,"8006 LONG BEACH BLVD  
HARVEY CEDARS, NJ  08008
USA","8101 BAY TERRACE  
HARVEY CEDARS, NJ  08008
USA",,1
6832,1511-31-010-002,JACKSON,"401 BARTLEY RD  
JACKSON, NJ  08527
USA",-74.2777759182627,40.1488415012829,96.11,Club License,Active,NA,HOWELL-JACKSON COLUMBIAN CLUB,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"401 BARTLEY RD  
JACKSON, NJ  08527
USA","401 BARTLEY RD  
JACKSON, NJ  08527
USA",,
6833,1511-31-011-001,JACKSON,"1240 EAST VETERANS HIGHWAY  
JACKSON, NJ  08527
USA",-74.2573634694597,40.0838669995236,97.02,Club License,Active,JACKSON LODGE 1459,LOYAL ORDER OF MOOSE JACKSON LODGE 1459,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"1240 EAST VETERANS HIGHWAY  
JACKSON, NJ  08527
USA","1240 EAST VETERANS HIGHWAY  
JACKSON, NJ  08527
USA",,
6834,1511-31-012-002,JACKSON,"1290 TOMS RIVER ROAD  
JACKSON, NJ  08527
USA",-74.3227965451418,40.0451146532059,96.59,Club License,Active,AMVETS POST #2 OCEAN COUNTY,AMVETS POST #2 OCEAN COUNTY,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"1290 TOMS RIVER ROAD  
JACKSON, NJ  08527
USA","1290 TOMS RIVER ROAD  
JACKSON, NJ  08527
USA",,
6835,1511-31-013-001,JACKSON,"54 MAGNOLIA DR  
JACKSON, NJ  08527
USA",-74.2965380541499,40.1236605877632,96.11,Club License,Active,V F W POST 4703,V F W POST 4703 INC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"54 MAGNOLIA DR  
JACKSON, NJ  08527
USA","54 MAGNOLIA DR  
JACKSON, NJ  08527
USA",,
6836,1511-31-014-001,JACKSON,"VETERANS HIGHWAY & CROSS ROAD
JACKSON, NJ  08527
USA",-74.2586699567077,40.0837300392258,94.83,Club License,Active,LAKEWOOD ESTONIAN CLUB,LAKEWOOD ESTONIAN ASSC INCORPORATED,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"VETERANS HIGHWAY & CROSS ROAD
JACKSON, NJ  08527
USA","PO Box 616 
LAKEWOOD, NJ  08701
USA",,
6837,1511-31-020-001,JACKSON,"1059 E VETERANS HWY  
JACKSON, NJ  08527
USA",-74.2723034574987,40.0841900380722,96.5,Club License,Active,JACKSON ELKS LODGE #2744,BENEVOLENT AND PROTECTIVE ORDER OF ELKS LODGE # 2744,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"1059 E VETERANS HWY  
JACKSON, NJ  08527
USA","PO Box 953 
JACKSON, NJ  08527
USA",,
6838,1511-31-029-001,JACKSON,"1 PINE LAKES CIRCLE  
JACKSON, NJ  08527
USA",-74.2887562952418,40.1034264220405,96.5,Club License,Active,Not Available,WESTLAKE MASTER ASSOCIATION INC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"1 PINE LAKES CIRCLE  
JACKSON, NJ  08527
USA","1 PINE LAKES CIRCLE  
JACKSON, NJ  08527
USA",,
6839,1511-33-002-002,JACKSON,"550 W VETERANS HIGHWAY  
JACKSON, NJ  08527
USA",-74.3855257026784,40.1049569156511,96.74,Plenary Retail Consumption License,Active,CASSVILLE TAVERN INC.,CASSVILLE TAVERN INC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"550 W VETERANS HIGHWAY  
JACKSON, NJ  08527
USA","550 W VETERANS HIGHWAY  
JACKSON, NJ  08527
USA",,
6840,1511-33-003-006,JACKSON,"400 S NEWPROSPECT RD STORE 9  
JACKSON, NJ  08527
USA",0,0,0,Plenary Retail Consumption License,Active,CEE GEES BAR AND GRILLE,CBP VENTURES LLC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"400 S NEWPROSPECT RD STORE 9  
JACKSON, NJ  08527
USA","400 S NEWPROSPECT RD STORE 9  
JACKSON, NJ  08527
USA",1,
6841,1511-33-004-016,JACKSON,"1 SIX FLAGS BLVD RTE 537  
JACKSON, NJ  08527
USA",-74.4422420181531,40.1358299796171,95.35,Plenary Retail Consumption License,Active,Not Available,SIX FLAGS GREAT ADVENTURE LLC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"1 SIX FLAGS BLVD RTE 537  
JACKSON, NJ  08527
USA","PO Box 120 
JACKSON, NJ  08527
USA",,
6842,1511-33-005-007,JACKSON,"109 NORTH COUNTY LINE ROAD 
JACKSON, NJ  08527
USA",-74.2825997035404,40.1335224835823,96.96,Plenary Retail Consumption License,Active,THE EDGE RESTAURANT & BAR,CORNICK INDUSTRIES LLC,"Aug 11, 2020",NA,"Jun 30, 2021",JACKSON,"109 NORTH COUNTY LINE ROAD 
JACKSON, NJ  08527
USA","36 SAVANNAH ROAD  
JACKSON, NJ  08527
USA",1,
6843,1511-33-007-008,JACKSON,"540 SOUTH HOPE CHAPEL RD  
JACKSON, NJ  08527
USA",-74.2882490224616,40.0580250053005,96.82,Plenary Retail Consumption License,Active,PINE BARRENS GOLF CLUB,PINE BARRENS GOLF CLUB LLC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"540 SOUTH HOPE CHAPEL RD  
JACKSON, NJ  08527
USA","540 SOUTH HOPE CHAPEL RD  
JACKSON, NJ  08527
USA",1,
6844,1511-33-017-010,,,0,0,0,Plenary Retail Consumption License,Active,ABC POCKET LICENSE,VITO F CARDINALE,"Jul 01, 2019","Jun 18, 2016","Jun 30, 2020",NA,NA,UNKNOWN,,
6845,1511-33-019-005,JACKSON,"50 HANNAH HILL RD  
JACKSON, NJ  08527
USA",-74.3377009939112,40.15909399379,96.32,Plenary Retail Consumption License,Active,"METEDECONK HOSPITALITY SERVICES, LLC",METEDECONK HOSPITALITY SERVICES LLC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"50 HANNAH HILL RD  
JACKSON, NJ  08527
USA","50 HANNAH HILL RD  
JACKSON, NJ  08527
USA",,
6846,1511-33-021-003,JACKSON,"10 SOUTH NEW PROSPECT ROAD  
JACKSON, NJ  08527
USA",-74.2658725261064,40.140500837071,96.96,Plenary Retail Consumption License,Active,NONE,ANTONIO ROMEO DISANTILLO,"Jul 01, 2019","Mar 31, 2013","Jun 30, 2020",JACKSON,"10 SOUTH NEW PROSPECT ROAD  
JACKSON, NJ  08527
USA","446 HIGHWAY 36  
SUITE 100
PORT MONMOUTH, NJ  07758
USA",,
6847,1511-33-023-001,,,0,0,0,Plenary Retail Consumption License,Active,Not Available,NUSSBAUM STEVEN,"Jul 01, 2019","Jan 22, 2001","Jun 30, 2020",NA,NA,"651 MORRIS TURNPIKE  
SPRINGFIELD, NJ  07081
USA",,
6848,1511-33-024-003,," POCKET  
    USA  
",-121.51401,38.51669,100,Plenary Retail Consumption License,Active,Not Available,PORT IRA,"Jul 01, 2019","Sep 27, 2004","Jun 30, 2020",NA,"POCKET  
    USA  
","147 LARCHWOOD AVENUE  
OAKHURST, NJ  07755
USA",,
6849,1511-33-025-003,,,0,0,0,Plenary Retail Consumption License,Active,Not Available,JACKSON SPIRITS LLC,"Jul 01, 2019","Mar 27, 2006","Jun 30, 2020",NA,NA,"399 MONMOUTH STREET  
EAST WINDSOR, NJ  08520
USA",,
6850,1511-33-026-003,JACKSON,"21 SOUTH HOPE CHAPEL ROAD  
JACKSON, NJ  08527
USA",-74.2653950090825,40.0826659985271,96.89,Plenary Retail Consumption License,Active,SURF TACO,SURFS UP JACKSON CORPORATION,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"21 SOUTH HOPE CHAPEL ROAD  
JACKSON, NJ  08527
USA","21 SOUTH HOPE CHAPEL ROAD  
JACKSON, NJ  08527
USA",,
6851,1511-33-027-009,JACKSON TOWNSHIP,"21 SOUTH HOPE CHAPEL ROAD  
JACKSON TOWNSHIP, NJ  08527
USA",-74.2653950090825,40.0826659985271,97.05,Plenary Retail Consumption License,Active,CORNERSTONE KITCHEN & TAP,JACKSON SOUTH INC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON TOWNSHIP,"21 SOUTH HOPE CHAPEL ROAD  
JACKSON TOWNSHIP, NJ  08527
USA","21 SOUTH HOPE CHAPEL ROAD  
JACKSON TOWNSHIP, NJ  08527
USA",,
6852,1511-44-001-004,JACKSON,"2275 WEST COUNTY LINE ROAD  
JACKSON, NJ  08527
USA",-74.2732523727573,40.1281754579989,96.96,Plenary Retail Distribution License,Active,SPIRITS UNLIMITED,ANTHONY PRISCO INC,"Jul 23, 2019",NA,"Jun 30, 2020",JACKSON,"2275 WEST COUNTY LINE ROAD  
JACKSON, NJ  08527
USA","2275 WEST COUNTY LINE ROAD  
JACKSON, NJ  08527
USA",,1
6853,1511-44-006-010,JACKSON,"10 SOUTH HOPE CHAPEL ROAD  
JACKSON, NJ  08527
USA",-74.2677067379784,40.0834761932881,96.89,Plenary Retail Distribution License,Active,WILLYS CORNER LIQUORS AND BUY-RITE,HOPE CHAPEL LIQUORS LLC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"10 SOUTH HOPE CHAPEL ROAD  
JACKSON, NJ  08527
USA","10 SOUTH HOPE CHAPEL ROAD  
JACKSON, NJ  08527
USA",,1
6854,1511-44-018-003,JACKSON,"584 CEDAR SWAMP RD  
JACKSON, NJ  08527
USA",-74.3438871737313,40.148585769417,96.41,Plenary Retail Distribution License,Active,Not Available,GLORYS DISCOUNT MARKET INC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"584 CEDAR SWAMP RD  
JACKSON, NJ  08527
USA","584 CEDAR SWAMP RD  
JACKSON, NJ  08527
USA",,
6855,1511-44-022-002,JACKSON,"260 NORTH COUNTYLINE RD  
JACKSON, NJ  08527
USA",0,0,0,Plenary Retail Distribution License,Active,"WINE CENTERS OF NEW JERSEY - JACKSON, PLAZA WINES & LIQUORS",TARANTINO COMPANIES INC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"260 NORTH COUNTYLINE RD  
JACKSON, NJ  08527
USA","260 NORTH COUNTYLINE RD  
JACKSON, NJ  08527
USA",,1
6856,1511-44-028-003,JACKSON,"707 JACKSON MILLS RD STORE #1  
JACKSON, NJ  08527
USA",-74.2948083646104,40.1647330448797,95.74,Plenary Retail Distribution License,Active,BUY RITE AND WINE O LAND,RIJEETH LLC,"Jul 01, 2019",NA,"Jun 30, 2020",JACKSON,"707 JACKSON MILLS RD STORE #1  
JACKSON, NJ  08527
USA","707 JACKSON MILLS RD STORE #1  
JACKSON, NJ  08527
USA",,1
6857,1511-44-030-002,JACKSON,"715 BENNETTS MILLS ROAD 
JACKSON, NJ  08527
USA",-74.2863125513709,40.1236754237317,96.82,Plenary Retail Distribution License,Active,JACKSON WINE AND SPIRITS,RAJVI LIQUOR LLC,"Oct 17, 2019",NA,"Jun 30, 2020",JACKSON,"715 BENNETTS MILLS ROAD 
JACKSON, NJ  08527
USA","1142 AVA RD  
TOMS RIVER, NJ  08755
USA",,1
6858,1512-31-006-002,FORKED RIVER,"900 BEACH BLVD  
FORKED RIVER, NJ  08731
USA",-74.181077002632,39.8238479997142,96.36,Club License,Active,BPOE LACEY LODGE 2518,LACEY ELKS 2518,"Jul 01, 2019",NA,"Jun 30, 2020",FORKED RIVER,"900 BEACH BLVD  
FORKED RIVER, NJ  08731
USA","900 BEACH BLVD  
FORKED RIVER, NJ  08731
USA",,
6859,1512-31-007-001,FORKED RIVER,"18 BAY AVENUE 
FORKED RIVER, NJ  08731
USA",-74.1914631026757,39.8354795667509,96.28,Club License,Active,Not Available,FORKED RIVER TUNA CLUB INC,"Jul 01, 2019",NA,"Jun 30, 2020",FORKED RIVER,"18 BAY AVENUE 
FORKED RIVER, NJ  08731
USA","PO Box 246 
FORKED RIVER, NJ  08731
USA",,
6860,1512-31-008-001,FORKED RIVER,"2652 WEST LACEY RD BAMBER LAKE  
FORKED RIVER, NJ  08731
USA",-74.3242742746715,39.9044112907279,80.42,Club License,Active,FORKED RIVER MEMORIAL POST 10118 VETERANS OF FOREIGN WARS,FORKED RIVER MEMORIAL POST 10118 VFW INC,"Jul 01, 2019",NA,"Jun 30, 2020",FORKED RIVER,"2652 WEST LACEY RD BAMBER LAKE  
FORKED RIVER, NJ  08731
USA","2652 WEST LACEY RD BAMBER LAKE  
FORKED RIVER, NJ  08731
USA",,
6861,1512-31-009-002,LACEY,"305 NORTH MAIN ST (ROUTE 9)  
LACEY, NJ  08734
USA",-92.6514975133593,41.4720599918962,95.25,Club License,Active,LOYAL ORDER OF MOOSE LODGE 1907,LOYAL ORDER OF MOOSE LACEY LODGE #1907,"Jul 01, 2019",NA,"Jun 30, 2020",LACEY,"305 NORTH MAIN ST (ROUTE 9)  
LACEY, NJ  08734
USA","305 NORTH MAIN ST (ROUTE 9)  
LACEY, NJ  08734
USA",,
6862,1512-31-012-001,FORKED RIVER,"EAST LACEY ROAD  
   FORKED RIVER USA 08731",-74.201206,39.854725,87.39,Club License,Active,FORKED RIVER COLUMBIAN CLUB,FORKED RIVER COLUMBIAN CLUB INC,"Jul 01, 2019",NA,"Jun 30, 2020",FORKED RIVER,"EAST LACEY ROAD  
   FORKED RIVER USA 08731","EAST LACEY ROAD  
   FORKED RIVER USA 08731",,
