"Row ID","Place ID","Place Name","Use Code","Use Level",Descriptiion,"Acreage 1986","Acreage 1995","Acreage 2002","Acreage 2007","Acreage 2012","Acreage 2015","Change in Acreage 1986 - 1995","Change in Acreage 1995 - 2002","Change in Acreage 2002 - 2007","Change in Acreage 2007 - 2012","Change in Acreage 2012 - 2015","Change in Acreage 1986 - 2015","Percentage Change 1986 - 1995","Percentage Change 1995 - 2002","Percentage Change 2002 - 2007","Percentage Change 2007 - 2012","Percentage Change 2012 - 2015","Percentage Change 1986 - 2015","Percentage Change 1986 - 1995","Percentage Change 1995 - 2002","Percentage Change 2002 - 2007","Percentage Change 2007 - 2012","Percentage Change 2012 - 2015","Percentage Change 1986 - 2015","Place Total Area"
2048,16,Passaic,6234,3,"Mixed Scrub",0.0,0.0,34.7,38.7,26.5,26.5,0.0,34.7,3.9,-12.2,0.0,26.5,0,100,11.26,-31.54,0.08,100,0,0,0.03,0.03,0.02,0.02,"126,927.6"
2049,16,Passaic,6240,3,"Herbaceous Wetlands",375.8,337.5,221.3,248.5,332.2,352.3,-38.3,-116.1,27.2,83.7,20.1,-23.5,-10.2,-34.41,12.28,33.69,6.04,-6.25,0.3,0.27,0.17,0.2,0.26,0.28,"126,927.6"
2050,16,Passaic,6241,3,"Phragmites Dominate Interior Wetlands",0.0,0.0,10.3,19.3,24.3,24.3,0.0,10.3,9.0,5.0,0.1,24.3,0,100,87.39,25.62,0.25,100,0,0,0.01,0.02,0.02,0.02,"126,927.6"
2051,16,Passaic,6251,3,"Mixed Forested Wetlands (Deciduous Dom.)",305.7,304.7,385.5,385.2,480.8,479.7,-1.1,80.8,-0.3,95.6,-1.1,173.9,-0.34,26.51,-0.06,24.81,-0.23,56.89,0.24,0.24,0.3,0.3,0.38,0.38,"126,927.6"
2052,16,Passaic,6252,3,"Mixed Forested Wetlands (Coniferous Dom.)",103.4,102.2,266.3,265.7,346.1,345.4,-1.2,164.1,-0.6,80.4,-0.7,242.0,-1.18,160.66,-0.21,30.24,-0.2,234.1,0.08,0.08,0.21,0.21,0.27,0.27,"126,927.6"
2053,16,Passaic,7200,3,"Bare Exposed Rock, Rockslides, etc.",25.3,59.6,66.1,65.2,43.7,43.7,34.3,6.6,-1.0,-21.4,0.0,18.5,135.88,11,-1.45,-32.86,0,73.23,0.02,0.05,0.05,0.05,0.03,0.03,"126,927.6"
2054,16,Passaic,7300,3,"Extractive Mining",803.3,559.2,599.5,408.9,373.1,384.3,-244.0,40.3,-190.5,-35.9,11.3,-418.9,-30.38,7.2,-31.78,-8.77,3.02,-52.15,0.63,0.44,0.47,0.32,0.29,0.3,"126,927.6"
2055,16,Passaic,7400,3,"Altered Lands",46.5,51.7,176.5,125.4,148.3,145.9,5.3,124.8,-51.0,22.9,-2.5,99.4,11.3,241.3,-28.93,18.28,-1.67,213.99,0.04,0.04,0.14,0.1,0.12,0.11,"126,927.6"
2056,16,Passaic,7430,3,"Disturbed Wetlands (Modified)",250.3,272.5,73.7,23.8,14.0,14.1,22.2,-198.9,-49.9,-9.8,0.1,-236.2,8.86,-72.98,-67.73,-41.02,0.71,-94.36,0.2,0.21,0.06,0.02,0.01,0.01,"126,927.6"
2057,16,Passaic,7500,3,"Transitional Areas (sites under construction)",118.1,250.3,279.8,296.6,169.7,255.6,132.2,29.4,16.9,-127.0,85.9,137.5,111.96,11.76,6.03,-42.8,50.62,116.38,0.09,0.2,0.22,0.23,0.13,0.2,"126,927.6"
2058,16,Passaic,7600,3,"Undifferentiated Barren Lands",62.5,67.9,13.0,0.0,.0,.0,5.3,-54.8,-13.0,0.0,0.0,-62.5,8.54,-80.8,-100,0,0,-100,0.05,0.05,0.01,0,0,0,"126,927.6"
2059,16,Passaic,8000,3,"Managed Wetlands (Modified)",0.2,0.0,0.0,0.0,.0,.0,-0.2,.0,0.0,0.0,0.0,-0.2,-100,0,0,0,0,-100,0,0,0,0,0,0,"126,927.6"
2060,17,Salem,1,1,URBAN,"19,976.6","22,817.6","25,599.5","27,408.5","28,054.3","28,146.5","2,841.0","2,781.9","1,809.0",645.8,92.2,"8,169.9",14.22,12.19,7.07,2.36,0.33,40.9,8.99,10.27,11.52,12.34,12.63,12.67,"222,157.8"
2061,17,Salem,2,1,AGRICULTURE,"86,393.3","83,580.9","80,729.1","79,665.9","78,900.2","79,012.3","-2,812.4","-2,851.8","-1,063.2",-765.8,112.1,"-7,381.0",-3.26,-3.41,-1.32,-0.96,0.14,-8.54,38.89,37.62,36.34,35.86,35.52,35.57,"222,157.8"
2062,17,Salem,4,1,FOREST,"36,291.5","36,577.6","36,519.5","36,155.7","36,116.6","35,902.4",286.0,-58.1,-363.8,-39.1,-214.2,-389.1,0.79,-0.16,-1,-0.11,-0.59,-1.07,16.34,16.46,16.44,16.27,16.26,16.16,"222,157.8"
2063,17,Salem,5,1,WATER,"10,800.0","10,974.8","12,055.0","12,616.6","12,040.4","11,661.5",174.8,"1,080.3",561.5,-576.2,-378.9,861.5,1.62,9.84,4.66,-4.57,-3.15,7.98,4.86,4.94,5.43,5.68,5.42,5.25,"222,157.8"
2064,17,Salem,6,1,WETLANDS,"67,314.0","66,987.4","65,870.5","65,273.6","65,638.4","65,913.9",-326.6,"-1,117.0",-596.8,364.7,275.5,"-1,400.2",-0.49,-1.67,-0.91,0.56,0.42,-2.08,30.3,30.15,29.65,29.38,29.55,29.67,"222,157.8"
2065,17,Salem,7,1,"BARREN LAND","1,376.9","1,214.1","1,378.8","1,032.0","1,408.0","1,521.3",-162.8,164.6,-346.7,375.9,113.3,144.3,-11.82,13.56,-25.15,36.43,8.05,10.48,0.62,0.55,0.62,0.46,0.63,0.68,"222,157.8"
2066,17,Salem,11,2,Residential,"12,623.3","14,717.4","16,780.7","17,852.5","18,233.5","18,279.4","2,094.1","2,063.3","1,071.7",381.0,45.9,"5,656.0",16.59,14.02,6.39,2.13,0.25,44.81,5.68,6.62,7.55,8.04,8.21,8.23,"222,157.8"
2067,17,Salem,12,2,"Commercial and Services","1,208.8","1,347.9","1,445.8","1,536.8","1,596.5","1,624.9",139.1,97.9,91.1,59.7,28.3,416.1,11.51,7.26,6.3,3.88,1.78,34.42,0.54,0.61,0.65,0.69,0.72,0.73,"222,157.8"
2068,17,Salem,13,2,Industrial,"1,327.7","1,324.5","1,382.1","1,569.8","1,598.4","1,641.5",-3.2,57.6,187.7,28.5,43.2,313.9,-0.24,4.35,13.58,1.82,2.7,23.64,0.6,0.6,0.62,0.71,0.72,0.74,"222,157.8"
2069,17,Salem,14,2,Transportation/Communication/Utilities,"1,965.2","2,124.0","2,725.3","2,729.9","2,838.5","2,873.5",158.8,601.2,4.6,108.6,35.0,908.3,8.08,28.31,0.17,3.98,1.23,46.22,0.88,0.96,1.23,1.23,1.28,1.29,"222,157.8"
2070,17,Salem,16,2,"Mixed Urban or Built-up Land",31.2,32.3,30.4,20.5,21.2,21.2,1.1,-1.9,-9.8,0.6,0.0,-10.0,3.66,-5.98,-32.35,3.02,0,-32.07,0.01,0.01,0.01,0.01,0.01,0.01,"222,157.8"
2071,17,Salem,17,2,"Other Urban or Built-up Land","2,113.7","2,451.8","2,134.9","2,289.7","2,363.8","2,315.0",338.1,-316.9,154.8,74.1,-48.8,201.3,16,-12.93,7.25,3.24,-2.07,9.52,0.95,1.1,0.96,1.03,1.06,1.04,"222,157.8"
2072,17,Salem,18,2,"Recreational Land","1,542.3","1,709.6","2,169.5","2,236.0","2,271.3","2,273.2",167.3,459.9,66.6,35.3,1.9,730.9,10.85,26.9,3.07,1.58,0.08,47.39,0.69,0.77,0.98,1.01,1.02,1.02,"222,157.8"
2073,17,Salem,21,2,"Cropland and Pastureland","92,257.7","88,218.7","84,294.5","81,656.7","79,220.6","79,564.6","-4,039.1","-3,924.1","-2,637.9","-2,436.1",344.0,"-12,693.2",-4.38,-4.45,-3.13,-2.98,0.43,-13.76,41.53,39.71,37.94,36.76,35.66,35.81,"222,157.8"
2074,17,Salem,22,2,"Orchards, Vineyards, Nurseries, Horticultural Areas, Sod Farms","1,133.4","1,891.4","2,768.2","3,678.1","4,800.7","4,439.9",758.0,876.8,910.0,"1,122.6",-360.8,"3,306.6",66.88,46.36,32.87,30.52,-7.52,291.74,0.51,0.85,1.25,1.66,2.16,2,"222,157.8"
2075,17,Salem,23,2,"Confined Feeding Operations",45.0,51.2,79.0,133.2,213.4,236.7,6.2,27.8,54.2,80.2,23.3,191.7,13.72,54.26,68.56,60.21,10.94,425.56,0.02,0.02,0.04,0.06,0.1,0.11,"222,157.8"
2076,17,Salem,24,2,"Other Agriculture","1,945.0","2,429.2","2,465.6","2,881.2","3,216.2","3,313.3",484.2,36.4,415.6,334.9,97.2,"1,368.4",24.89,1.5,16.86,11.62,3.02,70.35,0.88,1.09,1.11,1.3,1.45,1.49,"222,157.8"
2077,17,Salem,41,2,Deciduous Forest,"21,302.9","21,008.8","19,933.0","19,236.8","17,841.1","17,804.1",-294.1,"-1,075.8",-696.2,"-1,395.7",-37.0,"-3,498.8",-1.38,-5.12,-3.49,-7.26,-0.21,-16.42,9.59,9.46,8.97,8.66,8.03,8.01,"222,157.8"
2078,17,Salem,42,2,Coniferous Forest,"2,452.4","2,619.0","2,896.1","2,774.2","2,662.2","2,610.6",166.6,277.0,-121.9,-111.9,-51.6,158.3,6.8,10.58,-4.21,-4.04,-1.94,6.45,1.1,1.18,1.3,1.25,1.2,1.18,"222,157.8"
2079,17,Salem,43,2,Mixed Forest,"5,108.3","5,666.3","8,101.1","8,596.7","9,868.2","9,854.8",558.0,"2,434.8",495.6,"1,271.5",-13.4,"4,746.6",10.92,42.97,6.12,14.79,-0.14,92.92,2.3,2.55,3.65,3.87,4.44,4.44,"222,157.8"
2080,17,Salem,44,2,Brushland/Shrubland,"7,423.9","7,276.0","5,585.1","5,544.5","5,745.1","5,632.9",-147.9,"-1,690.9",-40.6,200.7,-112.3,"-1,791.0",-1.99,-23.24,-0.73,3.62,-1.95,-24.12,3.34,3.28,2.51,2.5,2.59,2.54,"222,157.8"
2081,17,Salem,45,2,"Severe Burned Upland Vegetation",4.2,7.5,4.3,3.6,.0,.0,3.3,-3.2,-0.8,-3.6,0.0,-4.2,79.67,-42.34,-17.32,-100,0,-100,0,0,0,0,0,0,"222,157.8"
2082,17,Salem,51,2,"Streams and Canals",82.8,79.7,130.6,152.3,157.1,148.0,-3.0,50.8,21.7,4.8,-9.1,65.2,-3.67,63.77,16.64,3.14,-5.77,78.82,0.04,0.04,0.06,0.07,0.07,0.07,"222,157.8"
2083,17,Salem,52,2,Natural Lakes,36.5,34.8,18.3,39.8,49.3,47.3,-1.7,-16.5,21.6,9.4,-1.9,10.9,-4.74,-47.45,118.07,23.68,-3.9,29.74,0.02,0.02,0.01,0.02,0.02,0.02,"222,157.8"
2084,17,Salem,53,2,"Artificial Lakes","1,999.6","2,112.7","2,220.9","2,417.5","2,478.1","2,370.0",113.1,108.2,196.5,60.7,-108.1,370.5,5.66,5.12,8.85,2.51,-4.36,18.53,0.9,0.95,1,1.09,1.12,1.07,"222,157.8"
2085,17,Salem,54,2,"Bays, Estuaries & other Tidal Waters","17,362.4","17,495.2","19,357.0","19,999.1","18,697.0","18,177.4",132.8,"1,861.8",642.1,"-1,302.1",-519.6,815.0,0.76,10.64,3.32,-6.51,-2.78,4.69,7.82,7.88,8.71,9,8.42,8.18,"222,157.8"
2086,17,Salem,54,2,"Bays, Estuaries & other Tidal Waters","17,362.4","17,495.2","19,357.0","19,999.1","18,697.0","18,177.4",132.8,"1,861.8",642.1,"-1,302.1",-519.6,815.0,0.76,10.64,3.32,-6.51,-2.78,4.69,7.82,7.88,8.71,9,8.42,8.18,"222,157.8"
2087,17,Salem,61,2,"Coastal Wetlands","22,218.5","22,108.1","21,109.4","21,130.1","21,921.1","22,109.7",-110.4,-998.7,20.7,791.0,188.6,-108.8,-0.5,-4.52,0.1,3.74,0.86,-0.49,10,9.95,9.5,9.51,9.87,9.95,"222,157.8"
2088,17,Salem,62,2,"Interior Wetland","34,071.9","33,494.0","33,607.4","32,917.0","33,387.9","33,283.3",-577.9,113.4,-690.4,470.9,-104.7,-788.6,-1.7,0.34,-2.05,1.43,-0.31,-2.31,15.34,15.08,15.13,14.82,15.03,14.98,"222,157.8"
2089,17,Salem,65,2,"Severe Burned Wetlands",0.0,0.0,0.0,2.1,.0,.0,0.0,.0,2.1,-2.1,0.0,0.0,0,0,100,-100,0,0,0,0,0,0,0,0,"222,157.8"
2090,17,Salem,71,2,Beaches,1.5,1.5,11.5,10.9,10.7,13.2,0.0,10.0,-0.6,-0.2,2.5,11.6,0,646.75,-5.22,-2.2,23.36,753.9,0,0,0.01,0,0,0.01,"222,157.8"
2091,17,Salem,73,2,"Extractive Mining",587.4,370.6,359.2,294.3,274.2,282.4,-216.8,-11.4,-64.9,-20.1,8.3,-305.0,-36.91,-3.06,-18.07,-6.84,3.01,-51.92,0.26,0.17,0.16,0.13,0.12,0.13,"222,157.8"
2092,17,Salem,74,2,"Altered Lands","3,572.7","4,345.7","3,800.5","4,620.0","3,279.3","3,827.6",773.0,-545.3,819.6,"-1,340.7",548.3,254.9,21.64,-12.55,21.56,-29.02,16.72,7.14,1.61,1.96,1.71,2.08,1.48,1.72,"222,157.8"
2093,17,Salem,74,2,"Altered Lands","3,572.7","4,345.7","3,800.5","4,620.0","3,279.3","3,827.6",773.0,-545.3,819.6,"-1,340.7",548.3,254.9,21.64,-12.55,21.56,-29.02,16.72,7.14,1.61,1.96,1.71,2.08,1.48,1.72,"222,157.8"
2094,17,Salem,75,2,"Transitional Areas (sites under construction)",25.3,113.0,308.9,132.9,395.0,410.0,87.7,195.9,-176.0,262.0,15.1,384.7,345.97,173.35,-56.97,197.13,3.81,1518.07,0.01,0.05,0.14,0.06,0.18,0.18,"222,157.8"
2095,17,Salem,76,2,"Undifferentiated Barren Lands",149.8,42.1,12.0,5.8,5.8,5.8,-107.8,-30.0,-6.2,0.0,0.0,-144.0,-71.93,-71.4,-51.79,0,0,-96.13,0.07,0.02,0.01,0,0,0,"222,157.8"
2096,17,Salem,80,2,"Managed Wetlands (Modified)",26.7,0.0,0.0,0.0,.0,.0,-26.7,.0,0.0,0.0,0.0,-26.7,-100,0,0,0,0,-100,0.01,0,0,0,0,0,"222,157.8"
2097,17,Salem,1100,3,Residential,172.9,0.0,0.0,0.0,.0,.0,-172.9,.0,0.0,0.0,0.0,-172.9,-100,0,0,0,0,-100,0.08,0,0,0,0,0,"222,157.8"
2098,17,Salem,1110,3,"Residential (High Density or Multiple Dwelling)",468.1,478.1,485.2,524.2,550.3,549.6,10.1,7.0,39.0,26.1,-0.7,81.6,2.16,1.47,8.04,4.98,-0.12,17.42,0.21,0.22,0.22,0.24,0.25,0.25,"222,157.8"
2099,17,Salem,1120,3,"Residential (Single Unit, Medium Density)","3,305.2","3,354.1","3,457.5","3,508.2","3,484.3","3,493.2",48.9,103.4,50.8,-24.0,9.0,188.1,1.48,3.08,1.47,-0.68,0.26,5.69,1.49,1.51,1.56,1.58,1.57,1.57,"222,157.8"
2100,17,Salem,1130,3,"Residential (Single Unit, Low Density)","2,397.0","2,619.2","2,878.4","3,051.0","3,114.6","3,111.0",222.2,259.3,172.5,63.6,-3.6,714.0,9.27,9.9,5.99,2.09,-0.12,29.79,1.08,1.18,1.3,1.37,1.4,1.4,"222,157.8"
2101,17,Salem,1140,3,"Residential (Rural, Single Unit)","6,278.1","8,263.9","9,959.6","10,769.0","11,071.1","11,112.3","1,985.8","1,695.7",809.4,302.1,41.2,"4,834.2",31.63,20.52,8.13,2.8,0.37,77,2.83,3.72,4.48,4.85,4.98,5,"222,157.8"
2102,17,Salem,1150,3,"Mixed Residential",2.1,2.1,0.0,0.0,13.2,13.2,0.0,-2.1,0.0,13.2,0.0,11.1,0,-100,0,100,0,524.06,0,0,0,0,0.01,0.01,"222,157.8"
2103,17,Salem,1200,3,"Commercial and Services","1,175.5","1,310.3","1,404.1","1,502.6","1,566.2","1,594.5",134.8,93.8,98.5,63.6,28.3,419.0,11.47,7.16,7.02,4.23,1.81,35.64,0.53,0.59,0.63,0.68,0.7,0.72,"222,157.8"
2104,17,Salem,1211,3,"Military Installations",33.2,37.5,41.7,34.2,30.3,30.3,4.3,4.2,-7.4,-3.9,0.0,-2.9,12.91,11.06,-17.81,-11.45,0,-8.73,0.01,0.02,0.02,0.02,0.01,0.01,"222,157.8"
2105,17,Salem,1300,3,Industrial,"1,327.7","1,324.5","1,382.1","1,569.8","1,598.4","1,641.5",-3.2,57.6,187.7,28.5,43.2,313.9,-0.24,4.35,13.58,1.82,2.7,23.64,0.6,0.6,0.62,0.71,0.72,0.74,"222,157.8"
2106,17,Salem,1400,3,Transportation,"1,498.8","1,631.2",762.1,701.8,750.7,766.6,132.4,-869.1,-60.3,48.9,15.8,-732.3,8.83,-53.28,-7.91,6.97,2.11,-48.86,0.67,0.73,0.34,0.32,0.34,0.35,"222,157.8"
2107,17,Salem,1410,3,"Major Roadway",0.0,0.0,290.7,381.2,398.1,398.1,0.0,290.7,90.5,16.9,0.0,398.1,0,100,31.11,4.44,0,100,0,0,0.13,0.17,0.18,0.18,"222,157.8"
2108,17,Salem,1411,3,"Mixed transportation Corridor Overlap Areas",0.0,0.0,0.0,0.0,.1,.1,0.0,.0,0.0,0.1,0.0,0.1,0,0,0,100,0,100,0,0,0,0,0,0,"222,157.8"
2109,17,Salem,1419,3,"Bridge Over Water",0.0,0.0,6.8,7.5,7.5,7.4,0.0,6.8,0.7,0.0,-0.1,7.4,0,100,9.54,0.13,-0.8,100,0,0,0,0,0,0,"222,157.8"
2110,17,Salem,1420,3,"Railroad Facilities",0.0,0.0,0.0,187.9,170.1,158.4,0.0,.0,187.9,-17.8,-11.7,158.4,0,0,100,-9.45,-6.85,100,0,0,0,0.08,0.08,0.07,"222,157.8"
2111,17,Salem,1440,3,"Airport Facilities",0.0,0.0,58.6,74.2,74.4,74.4,0.0,58.6,15.6,0.1,0.0,74.4,0,100,26.62,0.19,0,100,0,0,0.03,0.03,0.03,0.03,"222,157.8"
2112,17,Salem,1461,3,"Wetland Rights-of-Way(WETLANDS)",466.4,492.8,778.7,518.9,529.7,539.4,26.5,285.9,-259.8,10.7,9.8,73.0,5.67,58.01,-33.36,2.07,1.84,15.66,0.21,0.22,0.35,0.23,0.24,0.24,"222,157.8"
2113,17,Salem,1462,3,"Upland Rights-of-Way, Developed",0.0,0.0,19.6,24.5,41.7,19.3,0.0,19.6,5.0,17.2,-22.4,19.3,0,100,25.37,70.18,-53.75,100,0,0,0.01,0.01,0.02,0.01,"222,157.8"
2114,17,Salem,1463,3,"Upland Rights-of-Way, Undeveloped",0.0,0.0,738.5,722.8,724.4,745.0,0.0,738.5,-15.7,1.6,20.7,745.0,0,100,-2.13,0.22,2.85,100,0,0,0.33,0.33,0.33,0.34,"222,157.8"
2115,17,Salem,1499,3,Stormwater Basin,0.0,0.0,70.1,111.1,142.0,164.8,0.0,70.1,41.0,30.9,22.8,164.8,0,100,58.41,27.77,16.07,100,0,0,0.03,0.05,0.06,0.07,"222,157.8"
2116,17,Salem,1600,3,"Mixed Urban or Built-up Land",31.2,32.3,30.4,20.5,21.2,21.2,1.1,-1.9,-9.8,0.6,0.0,-10.0,3.66,-5.98,-32.35,3.02,0,-32.07,0.01,0.01,0.01,0.01,0.01,0.01,"222,157.8"
2117,17,Salem,1700,3,"Other Urban or Built-up Land","1,867.2","2,182.1","1,788.9","1,911.1","1,965.4","1,913.6",315.0,-393.3,122.3,54.2,-51.8,46.4,16.87,-18.02,6.83,2.84,-2.63,2.49,0.84,0.98,0.81,0.86,0.88,0.86,"222,157.8"
2118,17,Salem,1710,3,Cemetery,0.0,0.0,221.3,228.3,228.7,228.9,0.0,221.3,7.0,0.4,0.2,228.9,0,100,3.18,0.18,0.09,100,0,0,0.1,0.1,0.1,0.1,"222,157.8"
2119,17,Salem,1711,3,"Cemetery on Wetland",0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0,100,0,0,0,100,0,0,0,0,0,0,"222,157.8"
2120,17,Salem,1741,3,"Phragmites Dominate Urban Area",0.0,0.0,4.2,7.4,4.9,4.9,0.0,4.2,3.3,-2.5,0.0,4.9,0,100,78.18,-33.92,0,100,0,0,0,0,0,0,"222,157.8"
2121,17,Salem,1750,3,"Managed Wetland, in Maintained Lawn Green space ",246.5,269.7,117.5,139.8,161.8,164.5,23.2,-152.2,22.2,22.0,2.7,-82.0,9.39,-56.42,18.9,15.75,1.69,-33.27,0.11,0.12,0.05,0.06,0.07,0.07,"222,157.8"
2122,17,Salem,1800,3,"Recreational Land","1,136.8","1,303.5","1,693.4","1,758.8","1,673.8","1,675.3",166.7,389.9,65.4,-85.0,1.4,538.5,14.66,29.91,3.86,-4.83,0.09,47.37,0.51,0.59,0.76,0.79,0.75,0.75,"222,157.8"
2123,17,Salem,1804,3,"Athletic Fields (Schools)",282.9,278.8,313.2,319.7,317.0,316.6,-4.1,34.4,6.5,-2.7,-0.4,33.7,-1.45,12.34,2.07,-0.84,-0.12,11.93,0.13,0.13,0.14,0.14,0.14,0.14,"222,157.8"
2124,17,Salem,1810,3,"Stadium, Theaters, Cultural Centers, and Zoos",0.0,0.0,0.0,0.0,118.4,118.4,0.0,.0,0.0,118.4,0.0,118.4,0,0,0,100,0.01,100,0,0,0,0,0.05,0.05,"222,157.8"
2125,17,Salem,1850,3,"Managed Wetland, in Built-up Maintained Rec Area",122.6,127.4,162.9,157.6,162.0,162.8,4.8,35.6,-5.4,4.5,0.8,40.2,3.88,27.94,-3.3,2.84,0.49,32.82,0.06,0.06,0.07,0.07,0.07,0.07,"222,157.8"
2126,17,Salem,2100,3,"Cropland and Pastureland","83,269.9","79,209.1","75,416.3","72,973.4","70,669.9","71,022.3","-4,060.8","-3,792.8","-2,442.9","-2,303.5",352.4,"-12,247.6",-4.88,-4.79,-3.24,-3.16,0.5,-14.71,37.48,35.65,33.95,32.85,31.81,31.97,"222,157.8"
2127,17,Salem,2140,3,"Agricultural Wetlands (Cranberry Farms & Modified Uplands)","8,987.9","8,780.5","8,597.7","8,439.8","8,359.1","8,389.2",-207.4,-182.8,-157.9,-80.8,30.1,-598.7,-2.31,-2.08,-1.84,-0.96,0.36,-6.66,4.05,3.95,3.87,3.8,3.76,3.78,"222,157.8"
2128,17,Salem,2150,3," Former Agricultural Wetlands - Becoming Shrubby, not Built-up ",0.0,229.0,0.0,243.5,.0,.0,229.0,-229.0,243.5,-243.5,0.0,0.0,100,-100,100,-100,0,0,0,0.1,0,0.11,0,0,"222,157.8"
2129,17,Salem,2200,3,"Orchards, Vineyards, Nurseries, Horticultural Areas, Sod Farms","1,133.4","1,891.4","2,768.2","3,678.1","4,800.7","4,439.9",758.0,876.8,910.0,"1,122.6",-360.8,"3,306.6",66.88,46.36,32.87,30.52,-7.52,291.74,0.51,0.85,1.25,1.66,2.16,2,"222,157.8"
2130,17,Salem,2300,3,"Confined Feeding Operations",45.0,51.2,79.0,133.2,213.4,236.7,6.2,27.8,54.2,80.2,23.3,191.7,13.72,54.26,68.56,60.21,10.94,425.56,0.02,0.02,0.04,0.06,0.1,0.11,"222,157.8"
2131,17,Salem,2400,3,"Other Agriculture","1,945.0","2,429.2","2,465.6","2,881.2","3,216.2","3,313.3",484.2,36.4,415.6,334.9,97.2,"1,368.4",24.89,1.5,16.86,11.62,3.02,70.35,0.88,1.09,1.11,1.3,1.45,1.49,"222,157.8"
2132,17,Salem,4100,3,Deciduous Forest,"1,406.2",0.0,0.0,0.0,.0,.0,"-1,406.2",.0,0.0,0.0,0.0,"-1,406.2",-100,0,0,0,0,-100,0.63,0,0,0,0,0,"222,157.8"
2133,17,Salem,4110,3,"Deciduous Forest (10-50% Crown Closure)","2,404.5","2,946.1","3,839.0","3,318.5","2,579.0","2,568.7",541.6,892.9,-520.5,-739.5,-10.3,164.2,22.52,30.31,-13.56,-22.28,-0.4,6.83,1.08,1.33,1.73,1.49,1.16,1.16,"222,157.8"
2134,17,Salem,4120,3,"Deciduous Forest (>50% Crown Closure)","17,492.1","18,062.6","16,093.9","15,918.3","15,262.1","15,235.4",570.5,"-1,968.7",-175.7,-656.2,-26.7,"-2,256.7",3.26,-10.9,-1.09,-4.12,-0.18,-12.9,7.87,8.13,7.24,7.17,6.87,6.86,"222,157.8"
2135,17,Salem,4200,3,Coniferous Forest,76.6,0.0,0.0,0.0,.0,.0,-76.6,.0,0.0,0.0,0.0,-76.6,-100,0,0,0,0,-100,0.03,0,0,0,0,0,"222,157.8"
2136,17,Salem,4210,3,"Coniferous Forest (10-50% Crown Closure)",141.4,206.1,374.2,352.0,329.0,324.0,64.7,168.1,-22.2,-23.0,-5.0,182.6,45.73,81.56,-5.93,-6.54,-1.51,129.1,0.06,0.09,0.17,0.16,0.15,0.15,"222,157.8"
2137,17,Salem,4220,3,"Coniferous Forest (>50% Crown Closure)","2,193.8","2,356.4","2,462.3","2,365.6","2,276.2","2,241.2",162.6,105.9,-96.7,-89.4,-35.0,47.4,7.41,4.5,-3.93,-3.78,-1.54,2.16,0.99,1.06,1.11,1.06,1.02,1.01,"222,157.8"
2138,17,Salem,4230,3,Plantation,40.6,56.5,0.0,56.6,.0,.0,15.9,-56.5,56.6,-56.6,0.0,-40.6,39.28,-100,100,-100,0,-100,0.02,0.03,0,0.03,0,0,"222,157.8"
2139,17,Salem,4310,3,"Mixed with Coniferous Prevalent (> 50% Coniferous)",120.7,0.0,0.0,0.0,.0,.0,-120.7,.0,0.0,0.0,0.0,-120.7,-100,0,0,0,0,-100,0.05,0,0,0,0,0,"222,157.8"
2140,17,Salem,4311,3,"Mixed Forest (>50% Coniferous with 10-50% Crown Closure)",68.3,115.2,810.8,977.7,"1,192.4","1,188.0",47.0,695.6,166.9,214.7,-4.4,"1,119.7",68.81,603.76,20.59,21.96,-0.37,1640.62,0.03,0.05,0.36,0.44,0.54,0.53,"222,157.8"
2141,17,Salem,4312,3,"Mixed Forest (>50% Coniferous with >50% Crown Closure)","2,091.6","2,374.1","3,348.8","3,442.2","3,436.1","3,414.5",282.5,974.8,93.4,-6.1,-21.7,"1,322.9",13.51,41.06,2.79,-0.18,-0.63,63.25,0.94,1.07,1.51,1.55,1.55,1.54,"222,157.8"
2142,17,Salem,4320,3," Mixed with Deciduous Prevalent (> 50% Deciduous)",235.3,0.0,0.0,0.0,.0,.0,-235.3,.0,0.0,0.0,0.0,-235.3,-100,0,0,0,0,-100,0.11,0,0,0,0,0,"222,157.8"
2143,17,Salem,4321,3,"Mixed Forest (>50% Deciduous with 10-50% Crown Closure)",264.1,323.0,903.1,951.1,"1,257.9","1,285.7",58.9,580.0,48.0,306.9,27.8,"1,021.6",22.31,179.57,5.32,32.26,2.21,386.83,0.12,0.15,0.41,0.43,0.57,0.58,"222,157.8"
2144,17,Salem,4322,3,"Mixed Forest (>50% Deciduous with >50% Crown Closure)","2,328.3","2,854.0","3,038.5","3,225.6","3,981.7","3,966.7",525.8,184.4,187.2,756.1,-15.0,"1,638.4",22.58,6.46,6.16,23.44,-0.38,70.37,1.05,1.28,1.37,1.45,1.79,1.79,"222,157.8"
2145,17,Salem,4400,3,Brushland,"2,077.3",0.0,0.0,0.0,.0,.0,"-2,077.3",.0,0.0,0.0,0.0,"-2,077.3",-100,0,0,0,0,-100,0.94,0,0,0,0,0,"222,157.8"
2146,17,Salem,4410,3,"Old Field (< 25% Brush Covered)","1,243.8","2,287.8","1,663.8","1,834.9","1,704.7","1,470.0","1,044.0",-623.9,171.0,-130.1,-234.7,226.2,83.93,-27.27,10.28,-7.09,-13.77,18.19,0.56,1.03,0.75,0.83,0.77,0.66,"222,157.8"
