ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
34,NEW JERSEY,NJ,34029,Ocean,34029725001,"Census Tract 7250.01, Ocean County, New Jersey",1.461659005462,3113,163,1078,50,1023,63,151,94,99,57,31252,2567,137,59,330,59,708,77,362,82,72,41,215,245,10,49,0,17,5,8,4,14,33,31,0,12,4.9,3.1,5.4,3.0,31252.0,2567.0,6.8,3.0,10.6,1.8,22.7,2.2,11.6,2.6,7.0,4.0,6.9,7.9,0.3,1.7,0.0,1.6,0.5,0.7,0.4,1.4,3.2,3.0,0.0,0.4,0.333,0.4699,0.6568,0.4305,1.8902,0.492,0.2065,0.5895,0.6389,0.527,1.9619,0.4679,0.049,0.085,0.134,0.0495,0.0,0.8154,0.255,0.2644,0.0,1.3348,0.2203,5.3209,0.2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,77,6.4,2.5,1110
34,NEW JERSEY,NJ,34029,Ocean,34029725002,"Census Tract 7250.02, Ocean County, New Jersey",0.881844226634,5950,223,2056,91,1978,114,694,309,268,94,30218,5362,275,90,603,63,1486,187,615,170,248,107,965,451,9,65,0,24,0,17,0,24,43,30,19,10,11.8,5.1,8.3,2.8,30218.0,5362.0,7.2,2.3,10.1,1.1,25.0,3.0,10.4,2.9,12.5,5.4,16.2,7.6,0.2,1.2,0.0,1.2,0.0,1.6,0.0,1.2,2.2,1.5,0.3,0.2,0.6735,0.7808,0.6768,0.45,2.5811,0.6926,0.1705,0.7535,0.5271,0.7715,2.2226,0.677,0.21,0.0605,0.2705,0.119,0.0,0.0,0.0,0.1746,0.5585,0.7331,0.0687,5.8073,0.3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,155,6.4,2.6,3490
34,NEW JERSEY,NJ,34029,Ocean,34029725100,"Census Tract 7251, Ocean County, New Jersey",0.419563143728,2147,259,837,42,765,55,173,135,41,24,27436,3685,123,58,367,65,535,182,332,121,149,75,409,341,30,56,8,17,0,12,31,28,18,17,0,12,8.1,6.1,3.8,2.3,27436.0,3685.0,8.9,4.1,17.1,4.2,24.9,7.9,15.5,5.7,19.5,9.7,19.0,15.8,1.5,2.9,1.0,2.1,0.0,3.8,4.1,3.7,2.4,2.2,0.0,0.6,0.5396,0.2352,0.7429,0.5515,2.0692,0.5486,0.676,0.746,0.8495,0.901,3.1725,0.992,0.257,0.3145,0.5715,0.2725,0.2055,0.0,0.72,0.1937,0.0,1.1192,0.1565,6.9324,0.5258,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,144,69,6.7,2.8,1547
34,NEW JERSEY,NJ,34029,Ocean,34029726000,"Census Tract 7260, Ocean County, New Jersey",0.608912969956,1457,149,772,43,628,51,21,19,22,15,44989,4610,42,28,381,43,238,61,141,45,21,16,169,197,0,48,7,15,0,12,7,14,11,11,0,12,1.4,1.3,2.9,1.9,44989.0,4610.0,3.7,2.4,26.1,3.4,16.3,3.8,9.7,2.9,3.3,2.6,11.6,13.5,0.0,3.4,0.9,2.0,0.0,4.1,1.1,2.3,1.8,1.7,0.0,0.8,0.0491,0.1199,0.3197,0.194,0.6827,0.0883,0.936,0.1245,0.4589,0.205,1.7244,0.2989,0.1315,0.0,0.1315,0.0465,0.2005,0.0,0.413,0.138,0.0,0.7515,0.0728,3.2901,0.0276,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,96,53,6.6,3.5,1170
34,NEW JERSEY,NJ,34029,Ocean,34029727001,"Census Tract 7270.01, Ocean County, New Jersey",0.815903796564,2161,183,3039,102,1100,102,153,83,42,28,56733,9656,60,29,1068,101,175,63,319,63,37,27,98,256,12,49,126,58,14,24,4,14,35,17,0,12,7.1,3.7,5.3,3.5,56733.0,9656.0,3.2,1.5,49.4,4.3,8.1,2.8,14.8,2.7,3.4,2.5,4.5,11.8,0.6,2.3,4.1,1.9,0.5,0.8,0.4,1.3,3.2,1.5,0.0,0.6,0.491,0.4579,0.1541,0.1515,1.2545,0.2783,0.9865,0.0245,0.826,0.2125,2.0495,0.5486,0.017,0.1515,0.1685,0.069,0.343,0.8154,0.255,0.2644,0.0,1.6778,0.3327,5.1503,0.2403,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,88,40,4.1,1.8,1340
34,NEW JERSEY,NJ,34029,Ocean,34029727002,"Census Tract 7270.02, Ocean County, New Jersey",0.621801054716,1281,188,2394,107,680,91,127,69,68,41,56374,9191,38,31,490,90,77,29,178,81,20,18,49,263,0,48,322,90,0,12,0,17,32,29,0,12,9.9,5.2,10.1,5.9,56374.0,9191.0,3.2,2.7,38.3,5.6,6.0,2.1,13.9,5.7,2.9,2.7,3.8,20.6,0.0,3.8,13.5,3.7,0.0,1.3,0.0,2.5,4.7,4.2,0.0,0.9,0.6143,0.8646,0.1591,0.1515,1.7895,0.4544,0.9765,0.018,0.7859,0.168,1.9484,0.4574,0.01,0.0,0.01,0.004,0.6255,0.0,0.0,0.3874,0.0,1.0129,0.131,4.7608,0.1796,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43,51,3.4,3.9,473
34,NEW JERSEY,NJ,34029,Ocean,34029728000,"Census Tract 7280, Ocean County, New Jersey",1.605769646452,5302,398,7104,398,2423,260,902,306,186,100,43323,6556,317,151,1172,191,863,191,856,170,179,99,1290,712,314,255,424,158,140,102,65,74,284,159,5,8,17.0,5.6,6.9,3.7,43323.0,6556.0,8.3,4.2,22.1,3.6,16.3,3.4,16.1,3.5,7.4,4.0,24.3,13.3,6.3,5.1,6.0,2.2,2.0,1.4,2.7,3.0,11.7,6.4,0.1,0.2,0.7783,0.659,0.3567,0.513,2.307,0.6204,0.8865,0.1245,0.8736,0.5515,2.4361,0.8009,0.353,0.6925,1.0455,0.524,0.419,0.9182,0.61,0.6769,0.3545,2.9786,0.854,8.7672,0.7381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,906,303,17.1,6.0,3603
34,NEW JERSEY,NJ,34029,Ocean,34029729000,"Census Tract 7290, Ocean County, New Jersey",0.449921185682,1733,252,1204,43,748,86,240,131,94,48,31627,5784,80,44,290,55,305,109,312,88,74,48,246,340,0,48,6,15,0,12,0,17,47,35,0,12,13.8,7.1,10.5,5.2,31627.0,5784.0,6.5,3.5,16.7,3.5,17.6,5.7,18.0,4.4,9.9,6.4,14.2,19.5,0.0,2.9,0.5,1.2,0.0,2.7,0.0,2.3,6.3,4.6,0.0,0.7,0.7207,0.8736,0.6483,0.404,2.6466,0.7071,0.652,0.177,0.9198,0.674,2.4228,0.7954,0.1735,0.0,0.1735,0.073,0.1605,0.0,0.0,0.4852,0.0,0.6457,0.0597,5.8886,0.3653,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,217,98,12.5,5.2,1000
34,NEW JERSEY,NJ,34029,Ocean,34029730000,"Census Tract 7300, Ocean County, New Jersey",0.636203817622,2251,157,922,35,825,50,191,117,48,27,44065,6289,40,22,485,71,430,90,393,87,38,31,209,255,20,49,14,24,0,12,5,13,13,14,15,7,8.5,5.2,4.3,2.4,44065.0,6289.0,2.5,1.3,21.5,2.8,19.1,3.8,17.5,3.6,4.6,3.8,9.3,11.3,0.9,2.3,1.5,2.6,0.0,3.5,0.6,1.7,1.6,1.7,0.7,0.3,0.5557,0.3099,0.3412,0.0995,1.3063,0.2929,0.8725,0.2855,0.9127,0.3215,2.3922,0.7793,0.0895,0.2125,0.302,0.1355,0.232,0.0,0.3005,0.1149,0.7015,1.3489,0.2248,5.3494,0.2745,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,131,78,5.8,3.5,1567
34,NEW JERSEY,NJ,34029,Ocean,34029731001,"Census Tract 7310.01, Ocean County, New Jersey",2.680497304818,3089,211,1808,63,1365,92,109,62,88,44,43904,4627,157,73,831,81,468,111,324,89,71,52,214,307,11,50,40,45,0,12,0,17,16,17,0,12,3.5,2.0,5.0,2.5,43904.0,4627.0,6.6,3.0,26.9,2.6,15.2,3.4,10.5,2.8,5.2,3.8,6.9,9.9,0.4,1.7,2.2,2.5,0.0,1.8,0.0,1.2,1.2,1.3,0.0,0.4,0.2177,0.4117,0.3457,0.416,1.3911,0.3295,0.9405,0.096,0.5381,0.3815,1.9561,0.4629,0.049,0.102,0.151,0.0595,0.2665,0.0,0.0,0.0828,0.0,0.3493,0.0246,3.8475,0.0718,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,219,110,7.1,3.5,2404
34,NEW JERSEY,NJ,34029,Ocean,34029731002,"Census Tract 7310.02, Ocean County, New Jersey",3.105819159876,3793,317,1677,86,1400,94,296,189,94,68,35859,5496,242,100,692,132,791,121,441,124,165,97,319,450,61,68,0,17,0,12,29,24,33,25,182,129,8.2,5.1,5.4,3.8,35859.0,5496.0,8.9,3.4,18.2,3.2,20.9,2.7,12.2,3.4,11.8,6.9,8.4,11.9,1.7,1.9,0.0,1.0,0.0,1.9,2.1,1.8,2.4,1.8,4.8,3.4,0.5426,0.4699,0.5458,0.5515,2.1098,0.5627,0.743,0.432,0.6876,0.745,2.6076,0.8811,0.073,0.343,0.416,0.195,0.0,0.0,0.5515,0.1937,0.9155,1.6607,0.3281,6.7941,0.5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,225,119,6.2,3.1,2712
34,NEW JERSEY,NJ,34029,Ocean,34029731101,"Census Tract 7311.01, Ocean County, New Jersey",1.223109745782,3352,257,1231,36,1130,78,621,251,83,42,28639,4469,218,89,373,79,1019,180,502,133,286,107,687,426,58,64,76,35,9,14,55,53,55,48,17,13,18.8,7.4,4.8,2.3,28639.0,4469.0,10.7,4.1,11.1,2.5,30.4,4.8,15.0,3.9,25.3,9.3,20.5,12.6,1.8,2.0,6.2,2.9,0.7,1.2,4.9,4.7,4.9,4.2,0.5,0.4,0.8089,0.3821,0.7189,0.6235,2.5334,0.6805,0.2355,0.932,0.8305,0.9585,2.9565,0.9644,0.2895,0.3555,0.645,0.3085,0.4225,0.845,0.7725,0.3994,0.6555,3.0949,0.8761,9.2298,0.7878,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,185,98,5.5,2.8,1601
34,NEW JERSEY,NJ,34029,Ocean,34029731102,"Census Tract 7311.02, Ocean County, New Jersey",3.4487016742,6518,419,2427,63,2340,120,891,498,219,109,33124,3694,389,213,1050,129,1651,245,820,168,222,124,1286,624,89,94,309,141,0,17,16,30,203,112,22,12,13.7,7.3,6.8,3.3,33124.0,3694.0,8.8,4.6,16.1,1.9,25.3,3.4,12.6,2.6,9.5,5.3,19.7,9.5,1.5,1.5,12.7,5.8,0.0,1.3,0.7,1.3,8.7,4.8,0.3,0.2,0.7182,0.6474,0.6163,0.5465,2.5284,0.6785,0.601,0.77,0.7096,0.655,2.7356,0.9107,0.2715,0.3145,0.586,0.282,0.6055,0.0,0.328,0.5926,0.5585,2.0846,0.4897,7.9346,0.6433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,262,8.1,3.8,6329
34,NEW JERSEY,NJ,34029,Ocean,34029731103,"Census Tract 7311.03, Ocean County, New Jersey",5.260083377018,4510,243,1417,55,1353,71,89,74,135,61,35803,3132,253,90,533,83,1122,95,410,114,41,33,539,358,18,49,0,17,0,12,0,17,0,12,225,94,2.1,1.7,5.5,2.5,35803.0,3132.0,8.3,2.8,11.8,1.7,24.9,1.6,9.6,2.5,3.0,2.4,12.0,7.9,0.4,1.2,0.0,1.2,0.0,2.3,0.0,1.3,0.0,2.4,5.0,2.1,0.1003,0.4875,0.5483,0.513,1.6491,0.4152,0.286,0.746,0.4473,0.177,1.6563,0.2558,0.141,0.102,0.243,0.104,0.0,0.0,0.0,0.0,0.919,0.919,0.1049,4.4674,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,187,102,4.4,2.4,4159
34,NEW JERSEY,NJ,34029,Ocean,34029731201,"Census Tract 7312.01, Ocean County, New Jersey",1.381514655016,4396,313,3011,77,2663,174,424,165,46,29,28670,4111,537,144,3135,245,25,39,982,247,0,17,483,455,117,85,9,17,0,12,9,17,192,79,0,12,9.6,3.8,4.9,3.4,28670.0,4111.0,12.4,3.4,71.3,3.9,0.6,0.9,22.3,5.8,0.0,0.6,11.0,10.3,2.7,1.9,0.3,0.6,0.0,1.1,0.3,0.7,7.2,2.9,0.0,0.3,0.6038,0.3952,0.7169,0.6955,2.4114,0.6479,0.996,0.0065,0.9724,0.0,1.9749,0.4779,0.1215,0.466,0.5875,0.284,0.154,0.0,0.2485,0.5309,0.0,0.9334,0.1089,5.9072,0.3693,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,179,121,4.1,2.7,1350
34,NEW JERSEY,NJ,34029,Ocean,34029731202,"Census Tract 7312.02, Ocean County, New Jersey",1.833755541514,4173,260,3117,75,2693,159,235,98,142,83,31220,2617,584,173,2974,179,9,13,1290,213,0,17,232,393,106,78,0,17,16,26,0,17,379,130,0,12,5.6,2.4,11.6,6.5,31220.0,2617.0,14.3,4.1,71.3,2.9,0.2,0.3,30.9,4.5,0.0,0.6,5.6,9.4,2.5,1.9,0.0,0.5,0.5,0.8,0.0,0.6,14.1,4.7,0.0,0.3,0.3947,0.8972,0.6583,0.732,2.6822,0.7182,0.996,0.0055,0.993,0.0,1.9945,0.5005,0.0295,0.4485,0.478,0.225,0.0,0.8154,0.0,0.719,0.0,1.5344,0.282,6.6891,0.4887,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,121,98,2.9,2.3,1407
34,NEW JERSEY,NJ,34029,Ocean,34029731203,"Census Tract 7312.03, Ocean County, New Jersey",2.204875625608,1740,173,1282,36,1039,90,94,53,33,25,32507,8011,255,88,1237,153,24,38,512,103,0,17,35,246,16,51,25,40,0,12,15,20,93,50,0,12,5.4,3.1,8.2,6.4,32507.0,8011.0,15.1,4.9,71.1,7.4,1.4,2.2,29.4,6.2,0.0,1.6,2.0,14.2,0.9,3.0,2.0,3.2,0.0,2.5,1.4,1.9,9.0,4.9,0.0,0.7,0.3781,0.7738,0.6293,0.75,2.5312,0.68,0.9955,0.0085,0.991,0.0,1.995,0.502,0.0055,0.2125,0.218,0.091,0.258,0.0,0.4595,0.6041,0.0,1.3216,0.2158,6.0658,0.3964,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,60,46,3.4,2.5,595
34,NEW JERSEY,NJ,34029,Ocean,34029731204,"Census Tract 7312.04, Ocean County, New Jersey",15.876989531562,3541,240,2387,60,2115,143,212,130,44,32,37110,8579,351,112,2620,190,0,12,1132,208,0,17,212,347,26,56,0,17,61,76,0,17,255,127,0,12,6.0,3.7,5.1,4.0,37110.0,8579.0,10.0,3.2,74.0,3.8,0.0,0.3,32.0,5.9,0.0,0.8,6.0,9.8,0.7,1.6,0.0,0.7,2.6,3.2,0.0,0.8,12.1,5.7,0.0,0.3,0.4283,0.4298,0.5073,0.598,1.9634,0.514,0.998,0.0,0.9935,0.0,1.9915,0.4945,0.035,0.173,0.208,0.0875,0.0,0.9358,0.0,0.6849,0.0,1.6207,0.3121,5.7836,0.3462,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,3,63,46,1.8,1.3,1493
34,NEW JERSEY,NJ,34029,Ocean,34029731205,"Census Tract 7312.05, Ocean County, New Jersey",1.621067393794,3465,258,2095,62,1949,114,313,129,97,84,29322,2900,343,105,1974,145,256,59,956,150,80,56,795,319,41,53,0,17,0,12,6,20,130,56,0,12,9.0,3.8,9.1,7.5,29322.0,2900.0,11.1,3.4,57.0,4.7,7.4,1.6,27.6,4.0,4.1,2.9,22.9,9.1,1.2,1.6,0.0,0.8,0.0,1.5,0.3,1.1,6.7,2.8,0.0,0.3,0.5807,0.828,0.7014,0.645,2.7551,0.7377,0.9915,0.022,0.987,0.2695,2.27,0.7061,0.3255,0.2695,0.595,0.286,0.0,0.0,0.2485,0.5078,0.0,0.7563,0.0748,6.3764,0.441,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,151,92,4.4,2.5,1400
34,NEW JERSEY,NJ,34029,Ocean,34029731206,"Census Tract 7312.06, Ocean County, New Jersey",0.667747192716,2296,292,1603,44,1289,113,260,181,113,95,28655,3711,345,148,1427,199,6,11,729,147,0,17,151,420,81,76,0,17,9,13,0,17,110,59,146,133,12.1,7.8,16.0,12.3,28655.0,3711.0,15.4,5.6,62.2,7.1,0.3,0.5,33.9,6.3,0.0,1.3,6.6,18.3,3.5,3.3,0.0,1.1,0.6,0.8,0.0,1.3,8.5,4.6,6.4,5.7,0.6836,0.9579,0.7174,0.762,3.1209,0.835,0.993,0.006,0.996,0.0,1.995,0.502,0.0455,0.5405,0.586,0.282,0.0,0.8309,0.0,0.582,0.9395,2.3524,0.6177,8.0543,0.6568,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,1,4,162,91,7.5,4.1,1595
34,NEW JERSEY,NJ,34029,Ocean,34029732001,"Census Tract 7320.01, Ocean County, New Jersey",70.455572881442,6365,314,2250,80,2147,96,132,86,105,50,49093,6215,275,102,1124,116,1269,183,703,151,92,58,257,431,9,67,22,24,0,17,48,66,0,17,11,6,2.1,1.4,2.9,1.4,49093.0,6215.0,6.2,2.3,17.7,1.9,19.9,2.7,11.0,2.3,4.3,2.7,4.0,6.8,0.2,1.1,1.0,1.1,0.0,1.4,2.2,3.1,0.0,1.5,0.2,0.1,0.1003,0.1199,0.2536,0.385,0.8588,0.1464,0.7175,0.3465,0.5893,0.292,1.9453,0.4534,0.0115,0.0605,0.072,0.0195,0.2055,0.0,0.561,0.0,0.467,1.2335,0.1902,4.1096,0.0928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,93,3.0,1.4,9584
34,NEW JERSEY,NJ,34029,Ocean,34029732002,"Census Tract 7320.02, Ocean County, New Jersey",4.896122396208,9123,415,3769,124,3424,175,1393,740,322,151,32374,3129,419,209,1504,175,2081,336,958,220,407,196,1054,648,48,99,64,45,0,17,90,103,152,81,13,6,15.4,8.2,7.1,3.3,32374.0,3129.0,6.8,3.4,16.5,2.0,22.8,3.5,10.5,2.2,11.9,5.7,11.6,7.1,0.6,1.2,1.7,1.2,0.0,0.9,2.6,3.0,4.4,2.3,0.1,0.1,0.7538,0.682,0.6323,0.4305,2.4986,0.6705,0.636,0.5965,0.5381,0.7525,2.5231,0.8455,0.1315,0.1515,0.283,0.125,0.242,0.0,0.5995,0.3613,0.3545,1.5573,0.2935,6.862,0.5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,408,9.4,4.5,5811
34,NEW JERSEY,NJ,34029,Ocean,34029732101,"Census Tract 7321.01, Ocean County, New Jersey",3.30471651636,6698,342,2900,90,2638,206,553,231,242,114,33541,3294,304,107,1433,274,1227,173,1065,328,188,101,285,495,72,76,197,130,0,17,0,24,209,131,5,4,8.4,3.5,6.7,3.1,33541.0,3294.0,6.2,2.3,21.4,3.7,18.3,2.4,15.9,4.7,7.1,3.8,4.3,7.4,1.1,1.2,6.8,4.5,0.0,1.1,0.0,0.9,7.9,4.7,0.1,0.1,0.5512,0.6334,0.6053,0.385,2.1749,0.5832,0.867,0.227,0.8666,0.532,2.4926,0.832,0.015,0.25,0.265,0.117,0.4395,0.0,0.0,0.561,0.3545,1.355,0.2278,6.2875,0.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,373,9.2,5.6,3331
34,NEW JERSEY,NJ,34029,Ocean,34029732103,"Census Tract 7321.03, Ocean County, New Jersey",2.3601643056,2450,206,1430,39,1077,94,115,83,34,33,46688,7869,98,51,681,85,417,95,323,104,41,32,148,285,10,49,13,23,0,12,0,17,24,27,17,22,4.7,3.4,3.0,2.9,46688.0,7869.0,5.2,2.7,27.8,3.4,17.0,3.6,13.2,4.1,3.8,3.0,6.0,11.6,0.4,2.1,0.9,1.6,0.0,2.2,0.0,1.6,2.2,2.5,0.7,0.9,0.3139,0.1294,0.2926,0.311,1.0469,0.2101,0.947,0.1485,0.7492,0.24,2.0847,0.5752,0.035,0.102,0.137,0.0525,0.2005,0.0,0.0,0.1746,0.7015,1.0766,0.1445,4.3452,0.1219,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0.0,1.3,1675
34,NEW JERSEY,NJ,34029,Ocean,34029732104,"Census Tract 7321.04, Ocean County, New Jersey",2.23146878696,3944,280,2289,73,1701,134,205,105,89,54,42186,6276,169,75,877,96,834,143,566,168,201,118,367,419,28,56,0,17,0,12,0,17,40,32,4,7,5.2,2.6,4.5,2.7,42186.0,6276.0,5.9,2.7,22.2,2.5,21.1,3.3,14.4,3.9,11.8,6.9,9.3,10.6,0.8,1.5,0.0,0.7,0.0,1.4,0.0,1.0,2.4,1.8,0.1,0.2,0.3581,0.34,0.3782,0.36,1.4363,0.3506,0.8875,0.448,0.8079,0.745,2.8884,0.9544,0.0895,0.1955,0.285,0.129,0.0,0.0,0.0,0.1937,0.3545,0.5482,0.0411,5.1579,0.2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,73,4.1,1.8,1504
34,NEW JERSEY,NJ,34029,Ocean,34029733000,"Census Tract 7330, Ocean County, New Jersey",20.152520144518,8925,33,4586,207,3986,210,563,254,279,142,37166,3123,475,171,3108,218,1254,197,1376,246,201,124,503,224,40,74,86,74,0,17,112,94,119,67,5,3,6.3,2.9,7.3,3.7,37166.0,3123.0,6.5,2.3,34.8,2.4,14.1,2.2,15.4,2.8,5.0,3.1,5.6,2.5,0.5,0.9,1.9,1.6,0.0,0.7,2.8,2.4,3.0,1.7,0.1,0.0,0.4529,0.7001,0.5048,0.404,2.0618,0.5461,0.9695,0.075,0.8455,0.364,2.254,0.6956,0.0295,0.1275,0.157,0.0625,0.252,0.0,0.6225,0.2474,0.3545,1.4764,0.2634,5.9492,0.3763,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,485,317,5.4,3.6,5445
34,NEW JERSEY,NJ,34029,Ocean,34029734001,"Census Tract 7340.01, Ocean County, New Jersey",22.175813543934,8071,385,4083,203,3782,218,141,94,282,109,40941,4175,583,143,4444,265,758,74,1469,255,0,24,792,541,47,76,0,24,517,98,0,24,54,50,0,17,1.7,1.2,11.5,4.7,40941.0,4175.0,8.3,2.0,55.1,2.5,9.4,0.8,18.2,3.1,0.0,0.6,9.8,6.7,0.6,1.0,0.0,0.6,12.7,2.4,0.0,0.6,1.4,1.3,0.0,0.2,0.0687,0.8952,0.3997,0.513,1.8766,0.4885,0.9895,0.0295,0.9263,0.0,1.9453,0.4534,0.1005,0.1515,0.252,0.1085,0.0,0.9799,0.0,0.0978,0.0,1.0777,0.145,5.1516,0.2408,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,3,100,93,1.2,1.2,2832
34,NEW JERSEY,NJ,34029,Ocean,34029734002,"Census Tract 7340.02, Ocean County, New Jersey",4.284814435546,6538,407,2910,126,2412,158,618,389,322,185,36914,4163,178,118,690,90,1699,248,360,124,275,146,925,610,16,70,121,73,0,17,121,103,121,103,8,8,9.5,5.6,8.6,4.7,36914.0,4163.0,4.2,2.7,10.6,1.3,26.0,3.4,5.5,1.9,11.4,6.0,14.1,9.3,0.3,1.2,4.2,2.5,0.0,1.1,5.0,4.3,5.0,4.3,0.1,0.1,0.6003,0.7999,0.5138,0.232,2.146,0.5732,0.2065,0.804,0.0767,0.7265,1.8137,0.3621,0.172,0.085,0.257,0.1115,0.3465,0.0,0.777,0.4044,0.3545,1.8824,0.4109,6.0991,0.4019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,364,10.2,5.4,7234
34,NEW JERSEY,NJ,34029,Ocean,34029734003,"Census Tract 7340.03, Ocean County, New Jersey",7.542802957356,7801,470,2691,106,2328,156,805,502,212,168,24893,2404,291,171,931,214,2331,310,815,265,201,114,1630,665,141,147,5,20,0,17,97,96,155,108,108,102,10.5,6.3,5.6,4.3,24893.0,2404.0,5.9,3.4,11.9,2.7,29.9,3.5,10.6,3.5,8.6,4.9,20.9,8.4,1.9,2.0,0.2,0.8,0.0,1.2,4.2,4.1,6.7,4.6,1.4,1.3,0.6374,0.498,0.7954,0.36,2.2908,0.6148,0.29,0.923,0.5496,0.613,2.3756,0.7693,0.294,0.3695,0.6635,0.32,0.1515,0.0,0.728,0.5078,0.782,2.1693,0.5339,7.4992,0.5941,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,412,221,5.4,2.9,3456
34,NEW JERSEY,NJ,34029,Ocean,34029735001,"Census Tract 7350.01, Ocean County, New Jersey",1.624233430194,6967,355,2734,88,2530,135,362,194,194,102,35909,5085,197,85,1238,174,1606,282,784,186,231,129,621,547,0,68,0,24,0,17,16,30,44,40,5,3,5.2,2.8,5.4,2.8,35909.0,5085.0,4.2,1.8,17.8,2.3,23.1,3.9,11.3,2.5,9.1,5.1,8.9,7.8,0.0,1.1,0.0,0.9,0.0,1.2,0.6,1.2,1.7,1.6,0.1,0.0,0.3581,0.4699,0.5433,0.232,1.6033,0.4012,0.7215,0.6175,0.6163,0.637,2.5923,0.8731,0.0815,0.0,0.0815,0.0225,0.0,0.0,0.3005,0.1249,0.3545,0.7799,0.0808,5.057,0.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,154,3.8,2.2,3303
