GEOID,occupancy_rate,vacancy_rate,multiunit_struct,mobile_home_rate,pop_20yrs_plus,no_vehicle,public_transit,NAME,mobile_home,multiunits_10_to_19,multiunits_20_to_49,multiunits_50plus,multiunits_five_to_nine,multiunits_three_or_four,multiunits_two,occupied_owner,occupied_renter,occupied_units,pop_own_90_99,pop_own_bfr89,pop_own_occ,pop_ren_90_99,pop_ren_bfr89,pop_ren_occ,total_units,vacant_units,pop_own_20yrs_plus,pop_ren_20yrs_plus
34029731101,0.9179528838342811,0.08204711616571893,255,0.007311129163281885,818,55,25,"Census Tract 7311.01, Ocean County, New Jersey",9,60,0,16,122,46,11,775,355,1130,416,389,2266,0,13,1069,1231,101,805,13
34029731102,0.9641532756489494,0.03584672435105068,430,0,1709,203,15,"Census Tract 7311.02, Ocean County, New Jersey",0,188,89,32,67,16,38,1717,623,2340,673,969,4936,67,0,1560,2427,87,1642,67
34029731103,0.954834156669019,0.04516584333098095,0,0,1141,0,48,"Census Tract 7311.03, Ocean County, New Jersey",0,0,0,0,0,0,0,1285,68,1353,597,539,4017,0,5,268,1417,64,1136,5
34029731201,0.8844237794752574,0.1155762205247426,18,0,918,192,56,"Census Tract 7312.01, Ocean County, New Jersey",0,0,0,9,0,0,9,2400,263,2663,643,275,3961,0,0,435,3011,348,918,0
34029731202,0.863971767725377,0.13602823227462305,33,0.005133140840551813,1244,379,10,"Census Tract 7312.02, Ocean County, New Jersey",16,0,0,0,15,0,18,2584,109,2693,881,363,4001,0,0,172,3117,424,1244,0
34029731203,0.8104524180967239,0.18954758190327614,33,0,460,93,0,"Census Tract 7312.03, Ocean County, New Jersey",0,0,0,25,0,8,0,943,96,1039,248,212,1551,0,0,189,1282,243,460,0
34029731204,0.8860494344365312,0.11395056556346879,0,0.025555090071219103,1107,255,16,"Census Tract 7312.04, Ocean County, New Jersey",61,0,0,0,0,0,0,1953,162,2115,812,263,3220,32,0,321,2387,272,1075,32
34029731205,0.930310262529833,0.06968973747016706,0,0,651,130,0,"Census Tract 7312.05, Ocean County, New Jersey",0,0,0,0,0,0,0,1722,227,1949,433,194,3011,15,9,454,2095,146,627,24
34029731206,0.8041172800998129,0.19588271990018716,51,0.0056144728633811605,398,110,0,"Census Tract 7312.06, Ocean County, New Jersey",9,0,0,0,0,0,51,1026,263,1289,192,170,1522,17,19,628,1603,314,362,36
34029732001,0.9542222222222222,0.04577777777777778,22,0,2311,0,44,"Census Tract 7320.01, Ocean County, New Jersey",0,22,0,0,0,0,0,2075,72,2147,1272,1039,6216,0,0,138,2250,103,2311,0
34029732002,0.9084637834969488,0.0915362165030512,95,0,2233,152,37,"Census Tract 7320.02, Ocean County, New Jersey",0,16,0,48,0,0,31,3093,331,3424,1012,1221,8171,0,0,939,3769,345,2233,0
34029732101,0.9096551724137931,0.09034482758620689,220,0,2656,209,65,"Census Tract 7321.01, Ocean County, New Jersey",0,0,56,141,0,0,23,2213,425,2638,1435,1185,5739,0,36,954,2900,262,2620,36
34029732103,0.7531468531468531,0.24685314685314685,60,0,762,24,0,"Census Tract 7321.03, Ocean County, New Jersey",0,13,0,0,0,10,37,969,108,1077,390,352,2153,11,9,280,1430,353,742,20
34029732104,0.7431192660550459,0.25688073394495414,12,0,1420,40,20,"Census Tract 7321.04, Ocean County, New Jersey",0,0,0,0,0,0,12,1411,290,1701,747,673,3145,0,0,795,2289,588,1420,0
34029733000,0.869167030091583,0.13083296990841692,183,0,2034,119,57,"Census Tract 7330, Ocean County, New Jersey",0,14,0,72,63,34,0,3408,578,3986,1156,846,7514,17,15,1406,4586,600,2002,32
34029734001,0.9262796963017389,0.07372030369826109,0,0.1266225814352192,902,54,50,"Census Tract 7340.01, Ocean County, New Jersey",517,0,0,0,0,0,0,3613,169,3782,617,260,7789,25,0,282,4083,301,877,25
34029734002,0.8288659793814434,0.1711340206185567,625,0,1714,121,64,"Census Tract 7340.02, Ocean County, New Jersey",0,66,14,41,217,190,97,1800,612,2412,1377,337,4930,0,0,1600,2910,498,1714,0
34029734003,0.8651059085841695,0.13489409141583056,104,0,2019,155,39,"Census Tract 7340.03, Ocean County, New Jersey",0,0,0,5,87,12,0,2027,301,2328,1190,829,6542,0,0,1151,2691,363,2019,0
34029735001,0.9253840526700805,0.07461594732991954,112,0,2079,44,24,"Census Tract 7350.01, Ocean County, New Jersey",0,0,0,0,14,31,67,2256,274,2530,1532,476,6074,57,14,888,2734,204,2008,71
34029735002,0.9178430265386787,0.08215697346132128,380,0,2971,104,25,"Census Tract 7350.02, Ocean County, New Jersey",0,153,0,91,77,0,59,2689,562,3251,2150,821,7845,0,0,1280,3542,291,2971,0
34029735101,0.8573643410852713,0.14263565891472868,124,0.2302325581395349,605,102,18,"Census Tract 7351.01, Ocean County, New Jersey",297,15,8,10,38,18,35,962,144,1106,485,120,2270,0,0,393,1290,184,605,0
34029735103,0.3987902354720242,0.6012097645279758,33,0,1604,59,65,"Census Tract 7351.03, Ocean County, New Jersey",0,0,0,0,0,0,33,1525,321,1846,550,692,3224,60,302,898,4629,2783,1242,362
34029735104,0.8837465564738292,0.1162534435261708,167,0.08980716253443526,907,168,47,"Census Tract 7351.04, Ocean County, New Jersey",163,0,0,61,12,38,56,1267,337,1604,581,294,3344,9,23,624,1815,211,875,32
34029736001,0.9513888888888888,0.04861111111111111,64,0,642,118,10,"Census Tract 7360.01, Ocean County, New Jersey",0,0,0,0,0,64,0,1434,73,1507,415,227,3287,0,0,235,1584,77,642,0
34029736002,0.7737789203084833,0.2262210796915167,6,0.02056555269922879,592,20,28,"Census Tract 7360.02, Ocean County, New Jersey",16,0,0,0,3,0,3,520,82,602,237,336,1387,16,3,210,778,176,573,19
34029736101,0.9488768396591789,0.05112316034082107,76,0,1193,107,0,"Census Tract 7361.01, Ocean County, New Jersey",0,0,0,76,0,0,0,2174,276,2450,683,510,5254,0,0,631,2582,132,1193,0
34029736102,0.8396023643202579,0.16039763567974208,446,0.01155292853304675,1682,128,101,"Census Tract 7361.02, Ocean County, New Jersey",43,148,41,16,118,56,67,2436,689,3125,1219,449,5811,14,0,1674,3722,597,1668,14
34029736105,0.5331944030961596,0.46680559690384044,21,0,822,95,22,"Census Tract 7361.05, Ocean County, New Jersey",0,0,0,11,0,0,10,1497,294,1791,508,286,2907,19,9,790,3359,1568,794,28
34029737000,0.7367617107942973,0.26323828920570264,231,0.050407331975560084,1141,84,10,"Census Tract 7370, Ocean County, New Jersey",99,0,69,39,79,0,44,1099,348,1447,758,383,2634,0,0,735,1964,517,1141,0
34029738001,0.190609095386636,0.8093909046133639,1112,0.0037760630438351665,898,35,40,"Census Tract 7380.01, Ocean County, New Jersey",23,24,0,31,54,153,850,1028,133,1161,445,403,1827,35,15,234,6091,4930,848,50
34029738002,0.1867618786047789,0.8132381213952211,996,0.032134029112881074,598,48,0,"Census Tract 7380.02, Ocean County, New Jersey",117,181,195,10,53,139,418,606,74,680,303,288,1172,0,7,139,3641,2961,591,7
34029738100,0.19579139981701738,0.8042086001829826,439,9.149130832570906e-4,828,43,30,"Census Tract 7381, Ocean County, New Jersey",4,22,76,0,32,26,283,815,41,856,405,416,1566,7,0,53,4372,3516,821,7
34029739000,0.2364804964539007,0.7635195035460993,837,0,969,46,13,"Census Tract 7390, Ocean County, New Jersey",0,32,21,23,24,106,631,903,164,1067,499,426,1922,12,32,337,4512,3445,925,44
34029739100,0.88203125,0.11796875,149,0,278,168,0,"Census Tract 7391, Ocean County, New Jersey",0,0,0,11,0,0,138,1083,46,1129,212,48,1498,18,0,64,1280,151,260,18
34029980000,NaN,NaN,0,NaN,0,0,0,"Census Tract 9800, Ocean County, New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34029980100,0,1,0,0,0,0,0,"Census Tract 9801, Ocean County, New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0
34029990000,NaN,NaN,0,NaN,0,0,0,"Census Tract 9900, Ocean County, New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34031116500,0.9579500657030223,0.04204993429697766,887,0,2465,158,78,"Census Tract 1165, Passaic County, New Jersey",0,180,71,237,136,65,198,1925,991,2916,1184,1198,5252,62,21,2742,3044,128,2382,83
34031124200,0.9138702460850112,0.08612975391498881,701,0,2298,55,378,"Census Tract 1242, Passaic County, New Jersey",0,0,93,0,0,85,523,1827,624,2451,1261,957,5874,0,80,1780,2682,231,2218,80
34031124311,0.9304783092324805,0.06952169076751946,187,0,1985,76,108,"Census Tract 1243.11, Passaic County, New Jersey",0,31,9,9,19,17,102,1427,246,1673,977,946,4111,27,35,571,1798,125,1923,62
34031124312,0.9622878692646134,0.03771213073538655,366,0,1503,91,306,"Census Tract 1243.12, Passaic County, New Jersey",0,189,65,26,50,36,0,1318,213,1531,870,619,3292,14,0,425,1591,60,1489,14
34031124321,0.9009864815491414,0.09901351845085861,1191,0,1651,170,507,"Census Tract 1243.21, Passaic County, New Jersey",0,155,236,184,56,392,168,1754,712,2466,830,773,4692,32,16,1493,2737,271,1603,48
34031124322,0.9363380281690141,0.06366197183098592,361,0,1182,124,319,"Census Tract 1243.22, Passaic County, New Jersey",0,0,38,34,116,156,17,1260,402,1662,617,508,3554,28,29,888,1775,113,1125,57
34031124323,0.9830618892508143,0.016938110749185668,1168,0,614,204,201,"Census Tract 1243.23, Passaic County, New Jersey",0,45,67,365,82,531,78,243,1266,1509,123,121,637,241,129,2472,1535,26,244,370
34031124401,0.9262908947575877,0.0737091052424123,1264,0,1579,222,506,"Census Tract 1244.01, Passaic County, New Jersey",0,14,0,26,75,362,787,1511,839,2350,504,914,5634,108,53,2013,2537,187,1418,161
34031124402,0.9144927536231884,0.08550724637681159,632,0,1529,66,384,"Census Tract 1244.02, Passaic County, New Jersey",0,31,18,0,155,51,377,1457,436,1893,644,835,3804,32,18,1307,2070,177,1479,50
34031124500,0.8670812281383599,0.1329187718616401,1721,0,1528,406,222,"Census Tract 1245, Passaic County, New Jersey",0,46,17,476,135,243,804,1028,1203,2231,707,670,3353,64,87,2060,2573,342,1377,151
34031124601,0.9512345679012346,0.04876543209876543,1063,0,1217,278,209,"Census Tract 1246.01, Passaic County, New Jersey",0,36,96,223,14,130,564,755,786,1541,409,537,2594,188,83,2050,1620,79,946,271
34031124602,0.9087003222341569,0.09129967776584318,929,0.012352309344790547,991,122,127,"Census Tract 1246.02, Passaic County, New Jersey",23,138,85,140,199,134,233,791,901,1692,332,442,2306,154,63,2560,1862,170,774,217
34031124700,0.8434365460095944,0.15656345399040558,991,0.005233318796336677,2169,98,382,"Census Tract 1247, Passaic County, New Jersey",12,6,11,0,41,58,875,1274,660,1934,1004,751,4229,342,72,1953,2293,359,1755,414
34031124800,0.9645569620253165,0.035443037974683546,922,0,1111,163,239,"Census Tract 1248, Passaic County, New Jersey",0,38,39,0,51,67,727,896,628,1524,546,465,2833,35,65,1861,1580,56,1011,100
34031124900,0.9491417673235855,0.0508582326764145,1100,0,1290,190,367,"Census Tract 1249, Passaic County, New Jersey",0,44,11,0,43,134,868,544,949,1493,377,314,1751,473,126,3456,1573,80,691,599
34031125000,0.9051763628034815,0.09482363719651855,1722,0,1282,321,295,"Census Tract 1250, Passaic County, New Jersey",0,23,43,19,82,137,1418,801,1175,1976,561,419,2685,292,10,4446,2183,207,980,302
34031125100,0.9159911569638909,0.08400884303610906,1189,0,800,323,145,"Census Tract 1251, Passaic County, New Jersey",0,214,48,0,166,127,634,289,954,1243,408,164,890,98,130,2882,1357,114,572,228
34031133701,1,0,1098,0,1042,174,325,"Census Tract 1337.01, Passaic County, New Jersey",0,17,48,0,6,261,766,750,941,1691,646,264,2294,57,75,2846,1691,0,910,132
34031133702,0.9389799635701275,0.0610200364298725,705,0,668,109,76,"Census Tract 1337.02, Passaic County, New Jersey",0,22,78,151,19,134,301,501,530,1031,251,210,1632,81,126,1533,1098,67,461,207
34031143200,0.9776089564174331,0.022391043582566973,613,0,2168,65,138,"Census Tract 1432, Passaic County, New Jersey",0,102,44,100,0,66,301,1834,611,2445,876,1223,5234,69,0,1231,2501,56,2099,69
34031143300,0.9720594862550699,0.02794051374493015,1175,0,1818,110,159,"Census Tract 1433, Passaic County, New Jersey",0,13,86,0,35,43,998,1148,1009,2157,637,728,3305,132,321,2280,2219,62,1365,453
34031143400,0.968019680196802,0.03198031980319803,1603,0,1256,131,150,"Census Tract 1434, Passaic County, New Jersey",0,134,96,52,101,43,1177,1222,1139,2361,504,679,3793,19,54,2930,2439,78,1183,73
34031154001,0.975191700496166,0.02480829950383401,945,0,1649,60,170,"Census Tract 1540.01, Passaic County, New Jersey",0,347,144,79,182,156,37,1580,582,2162,803,821,3987,25,0,1117,2217,55,1624,25
34031154002,0.9448082319925164,0.05519176800748363,1156,0,2532,279,374,"Census Tract 1540.02, Passaic County, New Jersey",0,69,64,266,197,33,527,1919,1111,3030,1116,1094,5459,141,181,2820,3207,177,2210,322
34031163500,0.9739945570003024,0.02600544299969761,199,0,3041,180,86,"Census Tract 1635, Passaic County, New Jersey",0,0,0,0,28,0,171,2965,256,3221,1277,1666,7739,0,98,630,3307,86,2943,98
34031175200,0.9490322580645161,0.05096774193548387,1550,0,250,774,328,"Census Tract 1752, Passaic County, New Jersey",0,499,35,18,624,211,163,26,1445,1471,25,0,64,153,72,4959,1550,79,25,225
34031175301,0.9215086646279307,0.07849133537206932,947,0,457,482,275,"Census Tract 1753.01, Passaic County, New Jersey",0,61,15,6,355,252,258,81,823,904,93,65,398,197,102,3149,981,77,158,299
34031175302,0.9310820124052378,0.06891798759476224,1361,0,959,580,292,"Census Tract 1753.02, Passaic County, New Jersey",0,267,32,16,481,227,338,119,1232,1351,127,208,382,481,143,4412,1451,100,335,624
34031175401,0.9187725631768953,0.0812274368231047,1427,0,694,513,308,"Census Tract 1754.01, Passaic County, New Jersey",0,90,104,71,335,133,694,331,1196,1527,292,161,1123,86,155,4294,1662,135,453,241
34031175402,0.9155313351498637,0.08446866485013624,1385,0,1192,575,292,"Census Tract 1754.02, Passaic County, New Jersey",0,129,145,330,207,174,400,150,1194,1344,0,270,814,743,179,4396,1468,124,270,922
34031175500,0.9150141643059491,0.08498583569405099,1704,0.015108593012275733,1100,632,471,"Census Tract 1755, Passaic County, New Jersey",32,106,30,32,298,280,958,477,1461,1938,134,285,1651,634,47,5663,2118,180,419,681
34031175601,0.8863636363636364,0.11363636363636363,102,0.025974025974025976,645,21,120,"Census Tract 1756.01, Passaic County, New Jersey",16,0,45,0,11,0,46,485,61,546,347,291,2262,0,7,229,616,70,638,7
34031175602,0.9298959746720941,0.070104025327905925,1729,0,1132,508,348,"Census Tract 1756.02, Passaic County, New Jersey",0,390,118,75,151,109,886,832,1224,2056,446,354,2316,233,99,4548,2211,155,800,332
34031175701,0.9128678592036931,0.08713214079630698,1178,0,1314,290,299,"Census Tract 1757.01, Passaic County, New Jersey",0,75,164,202,77,181,479,600,982,1582,809,331,2479,123,51,2943,1733,151,1140,174
34031175703,0.8705281090289608,0.12947189097103917,1492,0,1140,401,389,"Census Tract 1757.03, Passaic County, New Jersey",0,271,278,488,58,114,283,520,1013,1533,627,116,1504,298,99,2923,1761,228,743,397
34031175704,0.9203539823008849,0.07964601769911504,899,0,1061,198,289,"Census Tract 1757.04, Passaic County, New Jersey",0,37,235,177,205,88,157,583,665,1248,409,452,2140,193,7,1896,1356,108,861,200
34031175801,0.9343575418994413,0.06564245810055866,1327,0,1028,455,311,"Census Tract 1758.01, Passaic County, New Jersey",0,118,518,280,138,99,174,151,1187,1338,145,223,516,502,158,3794,1432,94,368,660
34031175802,0.8825347758887172,0.11746522411128284,1776,0,271,803,332,"Census Tract 1758.02, Passaic County, New Jersey",0,368,135,68,519,216,470,76,1637,1713,0,16,369,242,13,6604,1941,228,16,255
34031175900,0.863564668769716,0.13643533123028392,1187,0,285,445,259,"Census Tract 1759, Passaic County, New Jersey",0,191,26,16,413,334,207,54,1041,1095,0,90,161,151,44,3750,1268,173,90,195
34031180100,0.9433487201007134,0.056651279899286616,908,0,1486,209,198,"Census Tract 1801, Passaic County, New Jersey",0,0,45,0,70,79,714,1379,869,2248,730,660,5129,83,13,2982,2383,135,1390,96
34031180201,0.880443388756928,0.11955661124307206,855,0,831,88,96,"Census Tract 1802.01, Passaic County, New Jersey",0,72,51,96,236,149,251,380,732,1112,267,174,1760,289,101,2142,1263,151,441,390
34031180202,0.9221649484536083,0.07783505154639175,1675,0,904,621,334,"Census Tract 1802.02, Passaic County, New Jersey",0,7,22,0,60,627,959,514,1275,1789,431,209,2421,83,181,4732,1940,151,640,264
34031180300,0.8504495977283483,0.14955040227165167,1825,0.012778040700425935,704,755,261,"Census Tract 1803, Passaic County, New Jersey",27,119,109,65,110,601,821,418,1379,1797,263,123,1291,277,41,4377,2113,316,386,318
34031180600,0.8810457516339869,0.11895424836601307,1209,0,839,316,275,"Census Tract 1806, Passaic County, New Jersey",0,0,0,0,39,337,833,445,903,1348,273,483,1679,30,53,3237,1530,182,756,83
34031180700,0.8319672131147541,0.1680327868852459,812,0,399,261,101,"Census Tract 1807, Passaic County, New Jersey",0,0,0,0,31,166,615,189,623,812,183,116,509,29,71,2197,976,164,299,100
34031180800,0.8988195615514334,0.10118043844856661,1059,0.011804384485666104,436,478,130,"Census Tract 1808, Passaic County, New Jersey",14,5,38,264,79,316,357,216,850,1066,228,92,760,86,30,2456,1186,120,320,116
34031180900,0.9052013422818792,0.09479865771812081,1005,0,843,261,258,"Census Tract 1809, Passaic County, New Jersey",0,43,0,19,81,320,542,217,862,1079,376,193,785,129,145,3137,1192,113,569,274
34031181000,0.922890103217972,0.07710989678202793,1396,0,518,364,107,"Census Tract 1810, Passaic County, New Jersey",0,59,0,12,154,494,677,420,1100,1520,218,45,1583,126,129,3003,1647,127,263,255
34031181100,0.8997722095671982,0.10022779043280182,1582,0,1756,328,258,"Census Tract 1811, Passaic County, New Jersey",0,112,53,68,243,343,763,736,1239,1975,98,1095,2842,273,290,4014,2195,220,1193,563
34031181200,0.9252275682704811,0.07477243172951886,1374,0,902,377,233,"Census Tract 1812, Passaic County, New Jersey",0,83,65,94,212,290,630,289,1134,1423,185,245,1015,217,255,3790,1538,115,430,472
34031181300,0.9063613231552163,0.09363867684478372,1661,0,503,643,215,"Census Tract 1813, Passaic County, New Jersey",0,52,235,376,55,421,522,243,1538,1781,229,122,840,107,45,4216,1965,184,351,152
34031181400,0.8377160030052592,0.1622839969947408,1277,0,134,675,170,"Census Tract 1814, Passaic County, New Jersey",0,94,119,259,121,203,481,104,1011,1115,0,99,317,11,24,2619,1331,216,99,35
34031181500,0.8508845829823083,0.14911541701769165,1061,0,284,456,137,"Census Tract 1815, Passaic County, New Jersey",0,73,142,0,117,326,403,146,864,1010,9,30,407,205,40,2841,1187,177,39,245
34031181702,0.7949152542372881,0.20508474576271185,1082,0,167,501,149,"Census Tract 1817.02, Passaic County, New Jersey",0,179,89,108,243,226,237,64,874,938,0,37,181,93,37,2335,1180,242,37,130
34031181800,0.8609523809523809,0.13904761904761906,1006,0,236,532,182,"Census Tract 1818, Passaic County, New Jersey",0,27,139,289,182,250,119,44,860,904,0,63,152,100,73,1992,1050,146,63,173
34031181900,0.9160437032777459,0.08395629672225417,1443,0,1177,240,131,"Census Tract 1819, Passaic County, New Jersey",0,91,0,25,256,280,791,712,881,1593,851,183,2076,143,0,2364,1739,146,1034,143
34031182000,0.9411764705882353,0.058823529411764705,469,0,163,271,58,"Census Tract 1820, Passaic County, New Jersey",0,10,11,17,44,240,147,60,420,480,49,81,250,33,0,1448,510,30,130,33
34031182100,0.8569194683346364,0.14308053166536355,1071,0,738,330,162,"Census Tract 1821, Passaic County, New Jersey",0,57,33,176,31,389,385,306,790,1096,393,281,1209,17,47,2236,1279,183,674,64
34031182200,0.8565776458951533,0.1434223541048467,923,0,210,479,205,"Census Tract 1822, Passaic County, New Jersey",0,33,85,77,120,186,422,55,811,866,66,63,207,81,0,2475,1011,145,129,81
34031182301,0.8458574181117534,0.15414258188824662,483,0,232,129,13,"Census Tract 1823.01, Passaic County, New Jersey",0,29,0,0,36,186,232,95,344,439,119,43,330,13,57,1147,519,80,162,70
34031182302,0.8871134020618556,0.11288659793814433,1818,0,857,779,142,"Census Tract 1823.02, Passaic County, New Jersey",0,98,38,115,141,791,635,211,1510,1721,161,296,838,316,84,4972,1940,219,457,400
34031182400,0.8948060486522025,0.1051939513477975,1205,0,1181,388,152,"Census Tract 1824, Passaic County, New Jersey",0,56,34,15,40,377,683,351,1010,1361,338,454,1466,302,87,3489,1521,160,792,389
34031182500,0.9197158081705151,0.0802841918294849,2197,0,1638,750,261,"Census Tract 1825, Passaic County, New Jersey",0,226,376,428,118,378,671,983,1606,2589,787,447,3676,141,263,3670,2815,226,1234,404
34031182600,0.9245689655172413,0.07543103448275862,1210,0,1543,291,273,"Census Tract 1826, Passaic County, New Jersey",0,148,132,0,79,169,682,751,965,1716,699,374,2180,319,151,2908,1856,140,1073,470
