"","GEOID","occupancy_rate","vacancy_rate","multiunit_struct","mobile_home_rate","pop_20yrs_plus","no_vehicle","public_transit","NAME","mobile_home","multiunits_10_to_19","multiunits_20_to_49","multiunits_50plus","multiunits_five_to_nine","multiunits_three_or_four","multiunits_two","occupied_owner","occupied_renter","occupied_units","pop_own_90_99","pop_own_bfr89","pop_own_occ","pop_ren_90_99","pop_ren_bfr89","pop_ren_occ","total_units","vacant_units","pop_own_20yrs_plus","pop_ren_20yrs_plus","X","geoid","ams_res","ams_bus","ams_oth","res_vac","bus_vac","oth_vac","avg_vac_r","avg_vac_b","avg_vac_o","vac_3_res","vac_3_bus","vac_3_oth","vac_3_6_r","vac_3_6_b","vac_3_6_o","vac_6_12r","vac_6_12b","vac_6_12o","vac_12_24r","vac_12_24b","vac_12_24o","vac_24_36r","vac_24_36b","vac_24_36o","vac_36_res","vac_36_bus","vac_36_oth","pqv_is_res","pqv_is_bus","pqv_is_oth","pqv_ns_res","pqv_ns_bus","pqv_ns_oth","nostat_res","nostat_bus","nostat_oth","avg_ns_res","avg_ns_bus","avg_ns_oth","ns_3_res","ns_3_bus","ns_3_oth","ns_3_6_res","ns_3_6_bus","ns_3_6_oth","ns_6_12_r","ns_6_12_b","ns_6_12_o","ns_12_24_r","ns_12_24_b","ns_12_24_o","ns_24_36_r","ns_24_36_b","ns_24_36_o","ns_36_res","ns_36_bus","ns_36_oth","pqns_is_r","pqns_is_b","pqns_is_o"
"1886","34039030802",0.843290891283056,0.156709108716944,852,0,402,120,61,"Census Tract 308.02, Union County, New Jersey",0,85,94,10,78,123,462,247,614,861,154,233,932,4,11,1975,1021,160,387,15,9624,34039030802,977,99,187,5,5,0,3225.2,2793.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,65,17,0,4825.18,3414.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,17,0,0,0,0
"1887","34039030900",0.939313984168865,0.0606860158311346,1442,0.0116094986807388,1306,362,183,"Census Tract 309, Union County, New Jersey",22,23,0,0,62,317,1040,625,1155,1780,284,638,2208,345,39,4051,1895,115,922,384,18827,34039030900,1809,54,321,13,2,0,3439.69,4161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2,0,0,0,0,0,0,0,63,5,0,4402.11,3908.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,5,0,0,0,0
"1888","34039031000",0.833206397562833,0.166793602437167,1176,0,319,411,236,"Census Tract 310, Union County, New Jersey",0,10,30,0,41,320,775,183,911,1094,43,95,783,124,57,3337,1313,219,138,181,55755,34039031000,1189,171,306,32,2,0,3912.84,4531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,1,0,0,0,0,0,85,11,0,4139.61,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,83,11,0,0,0,0
"1889","34039031100",0.925266903914591,0.0747330960854092,1610,0,749,740,261,"Census Tract 311, Union County, New Jersey",0,88,30,106,212,422,752,304,1516,1820,226,336,988,131,56,4839,1967,147,562,187,9630,34039031100,2437,294,476,39,9,0,3590.67,2359.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,9,0,0,0,0,0,0,0,175,26,0,4080.04,4352.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,173,26,0,0,1,0
"1890","34039031200",0.862244897959184,0.137755102040816,1677,0,631,504,302,"Census Tract 312, Union County, New Jersey",0,89,136,80,262,294,816,340,1350,1690,109,228,1135,162,132,4471,1960,270,337,294,55751,34039031200,1846,180,325,61,12,0,3449.41,4070.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,12,0,0,0,0,0,0,0,110,19,0,3816.94,3870.89,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,103,18,0,0,0,0
"1891","34039031300",0.873391448733914,0.126608551266086,1814,0,1542,395,399,"Census Tract 313, Union County, New Jersey",0,54,0,0,70,437,1253,765,1339,2104,443,923,2789,43,133,4323,2409,305,1366,176,37348,34039031300,2230,192,430,39,13,0,3823.36,3360.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,13,0,0,0,0,0,0,0,174,25,0,4260.83,4040.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,25,0,0,0,0
"1892","34039031400",0.897294312534511,0.102705687465489,1595,0.00441744892324683,650,446,451,"Census Tract 314, Union County, New Jersey",8,149,220,66,174,365,621,405,1220,1625,102,307,1475,43,198,4011,1811,186,409,241,37347,34039031400,1831,59,394,40,3,0,3513.7,3704.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,3,0,0,0,0,0,0,0,87,5,0,4603.45,4901.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5,0,0,0,0
"1893","34039031500",0.909542743538767,0.0904572564612326,1687,0,1017,145,243,"Census Tract 315, Union County, New Jersey",0,51,92,117,120,518,789,435,1395,1830,101,657,1443,150,109,4298,2012,182,758,259,8320,34039031500,1898,50,438,8,2,0,2445.88,3794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,45,6,0,3767.44,3493.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,0,2,0,0
"1894","34039031601",0.965060240963855,0.0349397590361446,1574,0.0072289156626506,278,380,445,"Census Tract 316.01, Union County, New Jersey",12,125,606,536,170,61,76,78,1524,1602,12,59,166,128,79,3452,1660,58,71,207,9634,34039031601,2343,175,229,9,12,0,3300,4281.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,32,15,0,4130.41,4350.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,15,0,0,0,0
"1895","34039031602",0.95404499760651,0.0459550023934897,1795,0.00335088559119196,839,391,404,"Census Tract 316.02, Union County, New Jersey",7,62,204,317,167,554,491,285,1708,1993,112,372,989,187,168,4089,2089,96,484,355,9635,34039031602,2199,77,561,40,7,0,3515.53,4813.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,1,0,0,0,0,0,122,4,0,4561.48,4869.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,4,0,0,0,0
"1896","34039031700",0.880226480836237,0.119773519163763,1951,0,707,755,465,"Census Tract 317, Union County, New Jersey",0,325,538,553,253,263,19,294,1727,2021,295,182,1074,162,68,4428,2296,275,477,230,490,34039031700,2163,119,194,14,12,0,3228.64,4116.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,12,0,0,0,0,0,0,0,129,5,0,2806.26,4402.2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,69,5,0,0,0,0
"1897","34039031801",0.941949616648412,0.0580503833515882,1421,0,621,383,273,"Census Tract 318.01, Union County, New Jersey",0,83,413,77,274,104,470,450,1270,1720,346,119,1681,87,69,3587,1826,106,465,156,18835,34039031801,1900,55,204,12,5,0,3568.25,3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,36,5,0,3958.42,4279.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0
"1898","34039031802",0.911789652247668,0.0882103477523325,956,0,555,240,282,"Census Tract 318.02, Union County, New Jersey",0,179,411,94,114,32,126,182,893,1075,139,33,469,278,105,2467,1179,104,172,383,55756,34039031802,1188,82,155,9,6,0,3494.11,3988.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,15,8,0,3705,3940.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,7,0,0,0,0
"1899","34039031903",0.982671174978867,0.0173288250211327,2133,0,828,476,226,"Census Tract 319.03, Union County, New Jersey",0,501,566,444,163,23,436,180,2145,2325,127,113,567,431,157,5685,2366,41,240,588,37345,34039031903,2684,106,303,25,8,0,3152.12,3057.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,8,0,0,0,0,0,0,0,48,10,0,3774.71,3887,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,46,10,0,0,1,0
"1900","34039031904",0.887663680220538,0.112336319779462,1366,0,292,477,314,"Census Tract 319.04, Union County, New Jersey",0,212,330,353,266,60,145,175,1113,1288,151,35,518,99,7,2530,1451,163,186,106,64762,34039031904,1599,57,225,21,12,0,3511,3386.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,12,0,0,0,0,0,0,0,139,8,0,1448.18,2491.25,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,0,40,4,0,0,0,0
"1901","34039032001",0.903614457831325,0.0963855421686747,1888,0,774,240,433,"Census Tract 320.01, Union County, New Jersey",0,177,484,93,31,375,728,600,1500,2100,101,454,2358,160,59,5222,2324,224,555,219,55753,34039032001,2362,200,409,43,9,0,2887.74,3087.67,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,41,9,0,1,0,0,0,0,0,58,8,0,3986.28,3749.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,0,0,0,0
"1902","34039032002",0.934835076427997,0.0651649235720032,838,0,763,114,47,"Census Tract 320.02, Union County, New Jersey",0,137,81,29,108,76,407,416,746,1162,321,268,1546,43,131,2247,1243,81,589,174,482,34039032002,1246,71,152,12,4,0,3001.58,4012.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,27,3,0,3739.63,4649.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,3,0,0,0,0
"1903","34039032100",0.937999060591827,0.0620009394081728,354,0,3081,64,441,"Census Tract 321, Union County, New Jersey",0,141,97,0,66,0,50,1563,434,1997,1605,1461,5640,0,15,1284,2129,132,3066,15,466,34039032100,2308,58,118,10,2,0,2608.5,3886,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,18,2,0,3602.44,4386,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,15,2,0,0,0,0
"1904","34039032200",0.948283752860412,0.0517162471395881,642,0,1812,174,408,"Census Tract 322, Union County, New Jersey",0,8,39,10,60,185,340,1400,672,2072,254,1295,3671,33,230,2104,2185,113,1549,263,488,34039032200,1966,100,168,17,11,0,3709.76,4757.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,24,8,0,4643.25,4809.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0
"1905","34039032300",0.905973451327434,0.0940265486725664,627,0,750,62,103,"Census Tract 323, Union County, New Jersey",0,0,6,34,0,246,341,325,494,819,403,194,1179,148,5,1397,904,85,597,153,487,34039032300,1555,503,233,9,34,0,3863.67,3349.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,33,0,0,0,0,0,0,0,803,208,0,3351.2,3465.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,803,207,0,0,0,0
"1906","34039032400",0.943849279645364,0.0561507203546361,1164,0.0147765053564832,1967,133,464,"Census Tract 324, Union County, New Jersey",40,48,0,40,31,330,715,1645,910,2555,833,842,5060,213,79,2401,2707,152,1675,292,64770,34039032400,3009,283,222,25,11,0,3677.4,3090.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24,10,0,0,0,0,0,0,0,505,82,0,3337.75,3355.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,504,82,0,0,0,0
"1907","34039032500",0.951511991657977,0.0484880083420229,248,0,1888,116,474,"Census Tract 325, Union County, New Jersey",0,0,35,0,55,61,97,1340,485,1825,1201,613,4401,35,39,1661,1918,93,1814,74,9639,34039032500,1935,82,94,31,1,0,3547.71,3134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,13,6,0,3844.31,3518.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0
"1908","34039032600",0.963193116634799,0.0368068833652008,1151,0,994,135,325,"Census Tract 326, Union County, New Jersey",0,23,46,188,21,595,278,911,1104,2015,584,314,2748,88,8,2488,2092,77,898,96,28106,34039032600,1577,60,378,6,3,0,1265.17,5453,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,4,0,4255.25,3626.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"1909","34039032700",0.972163495419309,0.0278365045806906,673,0,2700,112,418,"Census Tract 327, Union County, New Jersey",0,14,50,85,86,79,359,2179,580,2759,1429,1049,6386,55,167,1345,2838,79,2478,222,462,34039032700,2789,277,66,7,36,0,2243.43,2589.11,0,0,0,0,0,0,0,0,5,0,0,1,0,2,2,0,5,28,0,0,0,0,0,0,0,118,15,0,2023.87,2272.47,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,118,12,0,0,0,0
"1910","34039032800",0.880574826560951,0.119425173439049,821,0.0272547076313181,1845,235,203,"Census Tract 328, Union County, New Jersey",55,0,0,11,0,172,638,1079,698,1777,817,849,2835,73,106,1724,2018,241,1666,179,18072,34039032800,1814,137,226,38,7,0,3725.26,3827.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,0,0,0,0,0,0,38,8,0,4350.13,3804.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,7,0,0,0,0
"1911","34039032901",0.965948575399583,0.034051424600417,254,0,1444,102,82,"Census Tract 329.01, Union County, New Jersey",0,8,0,44,0,52,150,1110,280,1390,817,474,3282,153,0,636,1439,49,1291,153,55741,34039032901,1771,133,28,6,5,0,3089.83,3048.6,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,4,3,0,0,0,0,0,0,0,420,75,0,3319.73,3335.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,75,0,0,0,0
"1912","34039032902",0.965031315240083,0.0349686847599165,351,0,1711,132,168,"Census Tract 329.02, Union County, New Jersey",0,19,10,10,91,12,209,1471,378,1849,629,975,4533,58,49,762,1916,67,1604,107,55739,34039032902,2004,235,61,5,42,0,3189.4,2451.71,0,0,0,0,0,0,0,0,0,0,0,10,0,1,6,0,4,26,0,0,0,0,0,0,0,160,9,0,5276.34,4166.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,9,0,0,0,0
"1913","34039033000",0.956135480288729,0.0438645197112715,874,0,1260,55,171,"Census Tract 330, Union County, New Jersey",0,228,0,135,143,32,336,1223,499,1722,519,613,3314,0,128,1225,1801,79,1132,128,37312,34039033000,2473,755,339,4,41,0,3998.25,2672.07,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,4,37,0,0,0,0,0,0,0,922,299,0,3269.14,3257.91,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,922,297,0,0,0,0
"1914","34039033100",0.959203036053131,0.0407969639468691,418,0,2255,119,258,"Census Tract 331, Union County, New Jersey",0,0,26,56,10,96,230,1532,490,2022,1201,833,4597,167,54,1335,2108,86,2034,221,55738,34039033100,2706,468,305,10,69,0,2896.6,2938.1,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,8,65,0,0,0,0,0,0,0,7,24,0,4079.43,4020.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,24,0,0,0,0
"1915","34039033200",0.9157413455258,0.0842586544741999,272,0,1156,73,165,"Census Tract 332, Union County, New Jersey",0,0,21,17,0,12,222,1115,287,1402,484,539,3403,111,22,932,1531,129,1023,133,28100,34039033200,1424,222,99,4,11,0,3256.25,2341.27,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,3,8,0,0,0,0,0,0,0,11,22,0,2218.18,2821.32,0,0,1,0,0,0,0,0,1,0,6,2,0,1,0,0,4,18,0,0,1,0
"1916","34039033300",1,0,93,0,1499,25,221,"Census Tract 333, Union County, New Jersey",0,14,0,0,22,10,47,1317,135,1452,668,798,3864,33,0,405,1452,0,1466,33,468,34039033300,1372,110,49,3,8,0,4525.67,2571.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,7,10,0,4138.14,3001.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,0,0,0,0
"1917","34039033400",0.939169139465875,0.0608308605341246,62,0,1571,18,274,"Census Tract 334, Union County, New Jersey",0,0,0,0,0,8,54,1179,87,1266,835,736,3608,0,0,155,1348,82,1571,0,36036,34039033400,1330,83,27,4,4,0,2557.75,2494.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,7,3,0,4310.71,4262.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0
"1918","34039033500",0.924799465240642,0.0752005347593583,1245,0,2042,307,404,"Census Tract 335, Union County, New Jersey",0,0,129,762,73,62,219,1913,854,2767,1206,746,5617,90,0,1424,2992,225,1952,90,46542,34039033500,3059,338,126,7,37,0,2264.71,1573.08,0,0,0,0,0,0,0,1,0,0,1,19,0,1,4,0,4,14,0,0,0,0,0,0,0,53,42,0,4641.02,4045.29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,53,40,0,0,0,0
"1919","34039033600",0.946135831381733,0.053864168618267,698,0,3200,70,165,"Census Tract 336, Union County, New Jersey",0,0,0,101,17,37,543,2255,573,2828,1727,1394,6133,79,0,2020,2989,161,3121,79,37314,34039033600,3478,798,244,25,88,0,2145.52,1862.99,0,0,0,0,0,0,0,2,16,0,3,10,0,3,3,0,17,59,0,0,0,0,0,0,0,466,178,0,3317.54,3245.88,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,466,176,0,0,0,0
"1920","34039033700",0.982078853046595,0.017921146953405,314,0,1401,58,341,"Census Tract 337, Union County, New Jersey",0,0,134,27,0,21,132,1268,376,1644,300,917,3888,105,79,843,1674,30,1217,184,494,34039033700,1661,78,65,7,6,0,2866,3500.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,9,6,0,3955.44,2969.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0
"1921","34039033800",0.955479452054795,0.0445205479452055,916,0,1619,84,266,"Census Tract 338, Union County, New Jersey",0,109,174,134,94,228,177,1239,993,2232,669,786,3705,57,107,1889,2336,104,1455,164,46566,34039033800,2645,33,112,10,0,0,2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,382,4,0,4430.23,3976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,4,0,0,0,0
"1922","34039033900",0.949803921568627,0.0501960784313725,766,0,603,78,286,"Census Tract 339, Union County, New Jersey",0,136,187,10,70,127,236,465,746,1211,184,273,1266,112,34,1972,1275,64,457,146,28129,34039033900,1555,309,176,6,14,0,3160,3469.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,364,93,0,3343.07,3418.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,93,0,0,0,0
"1923","34039034000",0.849032800672834,0.150967199327166,1289,0.00841042893187553,1192,446,308,"Census Tract 340, Union County, New Jersey",20,207,187,89,40,361,405,718,1301,2019,598,440,2530,154,0,3444,2378,359,1038,154,18832,34039034000,3001,429,337,38,25,0,2218.89,2562.2,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,31,23,0,0,0,0,0,0,0,782,144,0,3331.85,3390.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,781,144,0,0,0,0
"1924","34039034100",0.945704467353952,0.0542955326460481,569,0,1217,224,162,"Census Tract 341, Union County, New Jersey",0,24,35,195,151,35,129,847,529,1376,608,499,2573,86,24,1134,1455,79,1107,110,18830,34039034100,1401,16,119,17,1,0,2194.24,5453,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,12,1,0,0,0,0,0,0,0,37,1,0,996.19,2300,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,7,1,0,0,0,0
"1925","34039034200",0.930906389301634,0.0690936106983655,434,0,1770,79,166,"Census Tract 342, Union County, New Jersey",0,80,62,29,97,35,131,813,440,1253,1308,325,2922,99,38,809,1346,93,1633,137,18825,34039034200,1276,19,71,15,1,0,2418.07,1633,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,11,1,0,0,0,0,0,0,0,16,1,0,1835.75,5453,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,1,0,0,0,0
"1926","34039034300",0.96860693263571,0.0313930673642904,396,0,1095,116,292,"Census Tract 343, Union County, New Jersey",0,13,0,92,15,79,197,1053,428,1481,749,335,3263,11,0,694,1529,48,1084,11,484,34039034300,1831,115,90,7,7,0,3236.29,3488.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,0,0,0,0,0,0,0,9,6,0,4721.67,4720.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0
"1927","34039034400",0.854612095296274,0.145387904703726,671,0,1063,61,156,"Census Tract 344, Union County, New Jersey",0,0,67,12,31,113,448,758,641,1399,320,576,2315,52,115,1846,1637,238,896,167,28117,34039034400,1611,148,159,50,9,0,3396.46,4147.33,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,45,9,0,1,0,0,0,0,0,62,11,0,4074.56,4839.73,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,58,11,0,0,0,0
"1928","34039034500",0.97961432506887,0.0203856749311295,1032,0,1213,516,102,"Census Tract 345, Union County, New Jersey",0,13,31,472,56,94,366,854,924,1778,473,669,2702,57,14,1765,1815,37,1142,71,37310,34039034500,1781,165,106,25,8,0,3669.28,2992.38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,7,0,1,0,0,0,0,0,30,14,0,4140.43,5076.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,14,0,0,0,0
"1929","34039034600",0.911879895561358,0.0881201044386423,856,0,839,179,201,"Census Tract 346, Union County, New Jersey",0,19,13,10,51,84,679,699,698,1397,239,477,2172,91,32,2297,1532,135,716,123,457,34039034600,1403,70,127,33,4,0,3877.91,3722.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,20,15,0,3911.85,2226.93,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,20,5,0,0,0,0
"1930","34039034700",0.874841972187105,0.125158027812895,1037,0.00821744627054362,1053,75,216,"Census Tract 347, Union County, New Jersey",13,40,138,17,29,76,737,734,650,1384,469,547,2293,37,0,1821,1582,198,1016,37,37311,34039034700,2152,303,162,23,10,0,3375.3,4253.8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,20,9,0,0,0,0,0,0,0,655,193,0,3307.28,3303.18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,653,193,0,0,0,0
"1931","34039034800",0.966686856450636,0.033313143549364,88,0,1578,24,262,"Census Tract 348, Union County, New Jersey",0,0,0,0,14,11,63,1493,103,1596,912,608,4417,58,0,358,1651,55,1520,58,46526,34039034800,1772,28,18,12,0,0,2204.92,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,5,0,4249.67,3111.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0
"1932","34039034900",0.925416666666667,0.0745833333333333,840,0,1691,223,461,"Census Tract 349, Union County, New Jersey",0,0,249,340,60,98,93,1413,808,2221,692,883,3855,88,28,2009,2400,179,1575,116,456,34039034900,2498,126,57,21,12,0,2464.76,3518.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,12,0,0,0,0,0,0,0,4,14,0,3718,3343,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,3,9,0,0,0,0
"1933","34039035000",0.915270935960591,0.0847290640394089,446,0,910,44,137,"Census Tract 350, Union County, New Jersey",0,6,55,0,0,49,336,638,291,929,320,546,2028,33,11,978,1015,86,866,44,46530,34039035000,951,235,55,4,16,0,2759.25,3282.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,15,0,0,0,0,0,0,0,17,33,0,4094.65,4376.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,30,0,0,0,0
"1934","34039035100",0.912362159024956,0.0876378409750435,1329,0,1269,244,214,"Census Tract 351, Union County, New Jersey",0,297,106,144,121,223,438,650,922,1572,182,608,1806,374,105,2450,1723,151,790,479,9589,34039035100,1604,323,293,28,26,0,3291.93,3352.69,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,26,24,0,0,0,0,0,0,0,60,21,0,4328.03,4433.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,21,0,1,0,0
"1935","34039035200",0.889496717724289,0.110503282275711,620,0.00984682713347921,534,39,170,"Census Tract 352, Union County, New Jersey",9,20,0,0,10,201,389,344,469,813,123,252,1285,106,53,1411,914,101,375,159,46529,34039035200,857,208,144,13,13,0,3394.77,3037.85,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,13,9,0,0,0,0,0,0,0,20,38,0,4192.9,4427.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,0,0,0,0
"1936","34039035300",0.91385948026949,0.0861405197305101,1586,0,1034,265,376,"Census Tract 353, Union County, New Jersey",0,120,8,88,114,244,1012,818,1081,1899,451,394,2320,147,42,3102,2078,179,845,189,28093,34039035300,2308,121,230,36,12,0,3242.08,3669.92,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,34,11,0,0,0,0,0,0,0,107,12,0,4857.32,4409.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107,11,0,0,0,0
"1937","34039035400",0.872933884297521,0.127066115702479,448,0,771,96,106,"Census Tract 354, Union County, New Jersey",0,0,0,0,2,101,345,577,268,845,396,263,1850,74,38,845,968,123,659,112,64727,34039035400,1005,325,135,12,18,0,3250.42,2033.67,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,12,10,0,0,0,0,0,0,0,24,28,0,3509.58,4384.79,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24,26,0,0,0,0
"1938","34039035500",0.909208819714656,0.0907911802853437,1391,0,2365,479,333,"Census Tract 355, Union County, New Jersey",0,197,73,216,86,48,771,1735,1069,2804,1175,1078,5205,56,56,2629,3084,280,2253,112,37318,34039035500,2900,116,151,34,8,0,2869.38,2592.75,0,0,0,0,0,0,0,0,1,0,7,2,0,3,1,0,24,4,0,0,0,0,0,0,0,27,8,0,3687.07,3461.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,6,0,0,0,0
"1939","34039035600",0.932215743440233,0.0677842565597668,39,0,1833,23,143,"Census Tract 356, Union County, New Jersey",0,0,0,0,0,0,39,1203,76,1279,914,911,3380,8,0,238,1372,93,1825,8,18797,34039035600,1374,11,8,12,2,0,1550.58,652,0,1,0,0,0,0,0,1,0,0,5,2,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,2524.67,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0
