Place.Name,SSN,TRACTID,prop_of_ct
brick twp,"1506","34029714400",0.998766924495883
berkeley twp,"1505","34029730000",0.00617024669569744
pine beach boro,"1522","34029730000",0.993829753304303
seaside heights boro,"1526","34029727002",0.00304597836988192
lavallette boro,"1515","34029727002",0.00213269025684411
berkeley twp,"1505","34029727002",0.00237484284566293
toms river twp,"1507","34029727002",0.992446488527611
toms river twp,"1507","34029723200",1
toms river twp,"1507","34029722702",1
point pleasant boro,"1524","34029713100",0.000590327432619395
brielle boro,"1308","34029713100",0.00034486489001748
brick twp,"1506","34029713100",0.995471633466017
wall twp,"1352","34029713100",0.00359317421134614
brick twp,"1506","34029713203",1
brick twp,"1506","34029713201",0.984727271118646
wall twp,"1352","34029713201",0.0152727288813535
beachwood boro,"1504","34029731103",0.000133051121985326
berkeley twp,"1505","34029731103",0.99859554785239
lacey twp,"1512","34029731103",0.00127140102562456
ocean gate boro,"1521","34029729000",0.720021983367255
berkeley twp,"1505","34029729000",0.279978016632745
lacey twp,"1512","34029732103",1
stafford twp,"1530","34029738100",3.4815717991564e-05
barnegat twp,"1533","34029738100",0.00934203668770474
ocean twp,"1520","34029738100",0.140298835373346
surf city boro,"1531","34029738100",3.83560677102614e-05
long beach twp,"1517","34029738100",0.632452775794802
harvey cedars boro,"1509","34029738100",0.103997330523574
barnegat light boro,"1501","34029738100",0.112392305144852
berkeley twp,"1505","34029738100",0.00144354469002025
lakewood twp,"1514","34029713402",0.00670847546108017
brick twp,"1506","34029713402",0.99329152453892
brick twp,"1506","34029713500",1
toms river twp,"1507","34029722100",0.99460364382628
lakewood twp,"1514","34029722100",0.00539635617372008
toms river twp,"1507","34029722300",1
south toms river boro,"1529","34029731205",0.0117453294392153
berkeley twp,"1505","34029731205",0.986567386517368
toms river twp,"1507","34029731205",0.00168728404341704
south toms river boro,"1529","34029723100",0.00376440108919885
berkeley twp,"1505","34029723100",0.0014419057554052
toms river twp,"1507","34029723100",0.994793693155396
beachwood boro,"1504","34029725100",0.969644362673886
south toms river boro,"1529","34029725100",0.000561798824280222
berkeley twp,"1505","34029725100",0.00723482185516184
pine beach boro,"1522","34029725100",0.0225590166466722
stafford twp,"1530","34029735104",0.973896053264561
barnegat twp,"1533","34029735104",0.00354380424211579
ship bottom boro,"1528","34029735104",3.29163661399127e-06
surf city boro,"1531","34029735104",0.0191640622910435
long beach twp,"1517","34029735104",0.000338718787634667
harvey cedars boro,"1509","34029735104",0.00305406977803109
ocean twp,"1520","34029732002",0.00287519582630678
lacey twp,"1512","34029732002",0.997124804173693
berkeley twp,"1505","34029723000",0.000708321325705755
toms river twp,"1507","34029723000",0.999291678674294
manchester twp,"1518","34029720203",1
lakewood twp,"1514","34029715402",1
lakewood twp,"1514","34029715301",0.997963200993512
howell twp,"1319","34029715301",0.00203679900648763
newark city,"0714","34013009300",1
kearny town,"0907","34017013200",0.999999370477738
harrison town,"0904","34017013200",6.29522261803374e-07
kearny town,"0907","34013009600",0.00539937285458373
belleville twp,"0701","34013009600",0.00421316207396058
newark city,"0714","34013009600",0.990387465071456
kearny town,"0907","34017012600",1
kearny town,"0907","34017012400",0.998142888103197
north arlington boro,"0239","34017012400",0.00182955581024977
belleville twp,"0701","34017012400",2.75560865532447e-05
kearny town,"0907","34017013900",0.000615397903753359
harrison town,"0904","34017013900",0.996479986042801
newark city,"0714","34017013900",0.00290461605344563
harrison town,"0904","34017013600",0.978106392383308
east newark boro,"0902","34017013600",0.0218936076166916
newark city,"0714","34013009100",1
newark city,"0714","34013008900",1
kearny town,"0907","34013014400",0.0142326272701393
north arlington boro,"0239","34013014400",7.29757218981307e-05
belleville twp,"0701","34013014400",0.983861580221991
nutley twp,"0716","34013014400",0.00181214941100216
newark city,"0714","34013014400",2.06673749696603e-05
belleville twp,"0701","34013014000",0.946805085019608
bloomfield twp,"0702","34013014000",0.0531949149803922
belleville twp,"0701","34013014200",1
newark city,"0714","34013022800",1
newark city,"0714","34013001100",1
east orange city,"0705","34013001700",0.0430175137081895
newark city,"0714","34013001700",0.95698248629181
newark city,"0714","34013001500",1
newark city,"0714","34013000800",1
saddle brook twp,"0257","34003011400",0.00048082428590519
garfield city,"0221","34003011400",0.000969534793068261
elmwood park boro,"0211","34003011400",0.998549640921027
elmwood park boro,"0211","34003011200",0.991703288864893
paterson city,"1608","34003011200",0.00829671113510694
elmwood park boro,"0211","34003011100",0.986187919865934
paterson city,"1608","34003011100",0.00550914527753836
fair lawn boro,"0217","34003011100",0.00830293485652736
paterson city,"1608","34031181200",1
belleville twp,"0701","34013013600",0.000116286650911711
lyndhurst twp,"0232","34013013600",0.00440923604171116
nutley twp,"0716","34013013600",0.993907594905487
clifton city,"1602","34013013600",0.00156688240189039
nutley twp,"0716","34013015100",0.00668507304698579
bloomfield twp,"0702","34013015100",0.993314926953014
paterson city,"1608","34031124601",4.29680234793192e-05
clifton city,"1602","34031124601",0.999957031976521
garfield city,"0221","34031124700",0.00321997376443765
paterson city,"1608","34031124700",6.51461815681362e-05
clifton city,"1602","34031124700",0.996714880053994
bloomfield twp,"0702","34031124322",0.000866092016835339
clifton city,"1602","34031124322",0.999133907983165
passaic city,"1607","34031175602",0.99832336499753
clifton city,"1602","34031175602",0.00167663500247012
passaic city,"1607","34031175500",1
east orange city,"0705","34013015700",0.00237754408917933
bloomfield twp,"0702","34013015700",0.997622455910821
belleville twp,"0701","34013015500",0.000708584795776383
bloomfield twp,"0702","34013015500",0.999291415204224
paterson city,"1608","34031182800",1
paterson city,"1608","34031181800",1
east orange city,"0705","34013010300",1
east orange city,"0705","34013000600",0.00778445109505482
bloomfield twp,"0702","34013000600",0.000918695039572705
newark city,"0714","34013000600",0.991296853865372
east orange city,"0705","34013015900",0.015003177423738
bloomfield twp,"0702","34013015900",0.984888090403605
newark city,"0714","34013015900",0.000108732172656585
paterson city,"1608","34031181500",1
paterson city,"1608","34031180800",0.965361269497784
prospect park boro,"1610","34031180800",0.0114293746428294
hawthorne boro,"1604","34031180800",0.0232093558593865
east orange city,"0705","34013011600",1
east orange city,"0705","34013011100",1
glen ridge boro,"0708","34013016500",4.70414629968651e-05
montclair twp,"0713","34013016500",0.999952958537003
east orange city,"0705","34013016000",0.00208561685989655
city of orange twp,"0717","34013016000",3.72535843598264e-05
glen ridge boro,"0708","34013016000",0.981365865496698
bloomfield twp,"0702","34013016000",0.0086464181890821
montclair twp,"0713","34013016000",0.00786484586996384
bloomfield twp,"0702","34013015200",1
glen ridge boro,"0708","34013014800",0.000835597059867737
bloomfield twp,"0702","34013014800",0.990973284053329
montclair twp,"0713","34013014800",0.00819111888680357
passaic city,"1607","34031124401",0.00690413067831905
nutley twp,"0716","34031124401",9.13326798960336e-06
clifton city,"1602","34031124401",0.993086736053691
city of orange twp,"0717","34013018600",0.99332604430471
west orange twp,"0722","34013018600",0.00667395569528966
east orange city,"0705","34013018300",0.000490204156919587
city of orange twp,"0717","34013018300",0.990209719251495
west orange twp,"0722","34013018300",0.0093000765915855
city of orange twp,"0717","34013018800",0.990286464097079
south orange village twp,"0719","34013018800",0.00881267395980418
west orange twp,"0722","34013018800",0.000900861943116688
city of orange twp,"0717","34013018900",0.995890413173282
west orange twp,"0722","34013018900",0.00410958682671801
west orange twp,"0722","34013017500",1
east orange city,"0705","34013018100",0.0024733162537811
city of orange twp,"0717","34013018100",0.97763923386628
west orange twp,"0722","34013018100",0.0198839510411316
montclair twp,"0713","34013018100",3.49883880682557e-06
montclair twp,"0713","34013017000",1
totowa boro,"1612","34031133702",9.22230755156235e-05
paterson city,"1608","34031133702",0.00140068103163574
prospect park boro,"1610","34031133702",1.07050090517352e-05
haledon boro,"1603","34031133702",0.997152751821025
north haledon boro,"1606","34031133702",0.00134363906277229
paterson city,"1608","34031180600",0.999821485836737
prospect park boro,"1610","34031180600",6.28301342545372e-05
haledon boro,"1603","34031180600",0.000115684029008278
montclair twp,"0713","34013016800",1
cedar grove twp,"0704","34013016400",0.0116189887395264
verona twp,"0720","34013016400",0.0272937373341589
montclair twp,"0713","34013016400",0.961087273926315
little falls twp,"1605","34031223802",0.00137042916683746
woodland park boro,"1616","34031223802",0.00036671863965665
totowa boro,"1612","34031223802",0.986586359780653
paterson city,"1608","34031223802",0.00253391243183715
haledon boro,"1603","34031223802",6.01369339611023e-06
wayne twp,"1614","34031223802",0.00913656628761962
totowa boro,"1612","34031246104",0.0179173775703963
haledon boro,"1603","34031246104",4.36023938176337e-06
wayne twp,"1614","34031246104",0.982078262190222
millburn twp,"0712","34013017302",0.00136370043620511
livingston twp,"0710","34013017302",0.0124370375974404
west orange twp,"0722","34013017302",0.986199261966355
maplewood twp,"0711","34013019400",0.984910347317044
millburn twp,"0712","34013019400",0.010140486074904
south orange village twp,"0719","34013019400",0.00150755430510981
west orange twp,"0722","34013019400",0.00344161230294207
maplewood twp,"0711","34013019300",0.00902037010329534
south orange village twp,"0719","34013019300",0.990979629896705
north caldwell boro,"0715","34013021701",0.00194244688580605
essex fells boro,"0706","34013021701",0.000111132152991423
caldwell boro,"0703","34013021701",0.993878327507351
west caldwell twp,"0721","34013021701",0.00406809345385173
little falls twp,"1605","34031154001",0.992810793063255
woodland park boro,"1616","34031154001",0.000130716654501919
clifton city,"1602","34031154001",0.00705849028224261
oakland boro,"0242","34003032104",0.000585951519996501
mahwah twp,"0233","34003032104",0.982556334172181
ringwood boro,"1611","34003032104",0.0168577143078224
ramsey boro,"0248","34003032103",0.00525365535147566
mahwah twp,"0233","34003032103",0.994746344648524
mahwah twp,"0233","34003032202",1
wyckoff twp,"0270","34003032102",0.000190085088560986
franklin lakes boro,"0220","34003032102",0.0087025541268111
allendale boro,"0201","34003032102",0.000272048976162704
oakland boro,"0242","34003032102",0.0101458207565528
ramsey boro,"0248","34003032102",0.00107788357531257
mahwah twp,"0233","34003032102",0.9796116074766
waldwick boro,"0264","34003001000",0.00217168839136291
wyckoff twp,"0270","34003001000",0.00144747577578027
allendale boro,"0201","34003001000",0.990383546997737
saddle river boro,"0258","34003001000",0.00162723897201052
ramsey boro,"0248","34003001000",0.00281195630882924
mahwah twp,"0233","34003001000",0.00155809355427971
wayne twp,"1614","34031246002",0.983318199741473
pompton lakes boro,"1609","34031246002",0.00146715895935009
franklin lakes boro,"0220","34031246002",8.58384419004174e-11
oakland boro,"0242","34031246002",0.0152146412133387
wyckoff twp,"0270","34003020200",0.00249808041465992
north haledon boro,"1606","34003020200",2.84422588092237e-07
franklin lakes boro,"0220","34003020200",0.997245535813828
oakland boro,"0242","34003020200",0.000256099348923521
wayne twp,"1614","34031246201",1
wayne twp,"1614","34031246103",1
fairfield twp,"0707","34027040803",0.00402148727289337
montville twp,"1421","34027040803",0.994514702026404
east hanover twp,"1410","34027040803",2.66852561514667e-05
parsippany-troy hills twp,"1429","34027040803",0.00143712544455107
fairfield twp,"0707","34013021802",0.00127137602687162
west caldwell twp,"0721","34013021802",0.998728623973128
essex fells boro,"0706","34013021702",0.0137414487225656
caldwell boro,"0703","34013021702",0.978771963346288
west caldwell twp,"0721","34013021702",0.00748658793114632
wanaque boro,"1613","34031216701",3.40478076610715e-05
ringwood boro,"1611","34031216701",0.999657712288473
west milford twp,"1615","34031216701",0.000308239903866267
wayne twp,"1614","34031196401",0.0123550666307666
pompton lakes boro,"1609","34031196401",0.981886037204487
pequannock twp,"1431","34031196401",0.00471518878488223
riverdale boro,"1433","34031196401",0.00104370737986435
newton town,"1915","34037373800",0.992785575775552
andover twp,"1902","34037373800",0.00721442422444796
frankford twp,"1905","34037372300",0.967121910094225
sandyston twp,"1917","34037372300",0.00350526977124963
wantage twp,"1924","34037372300",0.00321289260971396
hampton twp,"1910","34037372300",0.000680529440462281
branchville boro,"1903","34037372300",0.0227042560456758
lafayette twp,"1913","34037372300",0.0027751420386728
frankford twp,"1905","34037372400",5.55272866117476e-05
hampton twp,"1910","34037372400",0.0084430342071606
andover twp,"1902","34037372400",0.0046396397877479
